MTU,Biomass,Coal,Gas,Geothermal,Hydro,Hydro Discharge,Nuclear,Oil,Solar,Unknown,Wind
2020-01-01 00:00:00,347.0,44.0,6483.0,0.0,9029.0,0.0,49003.0,195.0,0.0,217.0,3361.0
2020-01-01 01:00:00,348.0,44.0,5576.0,0.0,8653.0,0.0,49462.0,203.0,0.0,216.0,2810.0
2020-01-01 02:00:00,347.0,44.0,4257.0,0.0,7558.0,95.0,49565.0,203.0,0.0,216.0,2655.0
2020-01-01 03:00:00,348.0,44.0,2874.0,0.0,6855.0,868.0,49580.0,201.0,0.0,217.0,2736.0
2020-01-01 04:00:00,348.0,44.0,2823.0,0.0,6360.0,2443.0,49271.0,200.0,0.0,217.0,2631.0
2020-01-01 05:00:00,347.0,44.0,2834.0,0.0,6287.0,3349.0,49438.0,200.0,0.0,218.0,2533.0
2020-01-01 06:00:00,348.0,44.0,2841.0,0.0,6210.0,3053.0,49542.0,200.0,0.0,217.0,2341.0
2020-01-01 07:00:00,348.0,42.0,2994.0,0.0,6211.0,3326.0,49289.0,200.0,0.0,218.0,2185.0
2020-01-01 08:00:00,349.0,42.0,3061.0,0.0,6280.0,3431.0,48860.0,200.0,175.0,217.0,1917.0
2020-01-01 09:00:00,349.0,42.0,3345.0,0.0,6228.0,3355.0,48797.0,200.0,640.0,217.0,1694.0
2020-01-01 10:00:00,349.0,44.0,3446.0,0.0,6482.0,3222.0,48703.0,203.0,1464.0,216.0,1623.0
2020-01-01 11:00:00,348.0,44.0,3547.0,0.0,6462.0,2684.0,48751.0,204.0,2100.0,218.0,1578.0
2020-01-01 12:00:00,349.0,45.0,3593.0,0.0,6863.0,1845.0,49217.0,204.0,2426.0,217.0,1356.0
2020-01-01 13:00:00,348.0,44.0,3573.0,0.0,7187.0,1717.0,49196.0,204.0,2354.0,215.0,1098.0
2020-01-01 14:00:00,347.0,45.0,3708.0,0.0,6888.0,1312.0,48992.0,204.0,1875.0,215.0,997.0
2020-01-01 15:00:00,348.0,44.0,4236.0,0.0,7443.0,473.0,49061.0,204.0,1038.0,215.0,1006.0
2020-01-01 16:00:00,348.0,44.0,5150.0,0.0,9305.0,0.0,49333.0,204.0,330.0,215.0,1050.0
2020-01-01 17:00:00,348.0,44.0,6041.0,0.0,10341.0,0.0,49727.0,204.0,131.0,213.0,1089.0
2020-01-01 18:00:00,345.0,44.0,6803.0,0.0,11208.0,0.0,50117.0,204.0,0.0,214.0,1199.0
2020-01-01 19:00:00,345.0,44.0,7192.0,0.0,10965.0,0.0,50313.0,204.0,0.0,213.0,1288.0
2020-01-01 20:00:00,345.0,44.0,7184.0,0.0,10004.0,0.0,49956.0,204.0,0.0,213.0,1339.0
2020-01-01 21:00:00,345.0,44.0,6987.0,0.0,9196.0,0.0,50259.0,203.0,0.0,213.0,1318.0
2020-01-01 22:00:00,344.0,44.0,6760.0,0.0,9067.0,0.0,50052.0,203.0,0.0,212.0,1249.0
2020-01-01 23:00:00,342.0,44.0,6138.0,0.0,7733.0,0.0,49707.0,203.0,0.0,211.0,1250.0
2020-01-02 00:00:00,340.0,44.0,5646.0,0.0,6348.0,959.0,49707.0,203.0,0.0,213.0,1317.0
2020-01-02 01:00:00,341.0,44.0,5305.0,0.0,5885.0,2269.0,49501.0,203.0,0.0,214.0,1417.0
2020-01-02 02:00:00,342.0,44.0,5276.0,0.0,5789.0,3151.0,49315.0,203.0,0.0,214.0,1465.0
2020-01-02 03:00:00,342.0,44.0,5019.0,0.0,5843.0,3675.0,49138.0,201.0,0.0,214.0,1579.0
2020-01-02 04:00:00,342.0,44.0,5030.0,0.0,5941.0,3732.0,49223.0,200.0,0.0,216.0,1646.0
2020-01-02 05:00:00,342.0,44.0,5128.0,0.0,6187.0,3721.0,49512.0,200.0,0.0,213.0,1738.0
2020-01-02 06:00:00,342.0,44.0,6708.0,0.0,6911.0,1662.0,49780.0,203.0,0.0,212.0,1849.0
2020-01-02 07:00:00,344.0,44.0,7462.0,0.0,7746.0,95.0,49924.0,204.0,0.0,213.0,1965.0
2020-01-02 08:00:00,341.0,44.0,7859.0,0.0,8836.0,0.0,50174.0,204.0,161.0,216.0,2138.0
2020-01-02 09:00:00,341.0,44.0,8298.0,0.0,10677.0,0.0,50212.0,204.0,568.0,215.0,2350.0
2020-01-02 10:00:00,341.0,44.0,8408.0,0.0,11104.0,0.0,50376.0,203.0,1508.0,210.0,2521.0
2020-01-02 11:00:00,342.0,44.0,8354.0,0.0,11039.0,0.0,50424.0,204.0,2006.0,211.0,2653.0
2020-01-02 12:00:00,341.0,44.0,8312.0,0.0,12082.0,0.0,50426.0,204.0,2268.0,213.0,2770.0
2020-01-02 13:00:00,341.0,44.0,8239.0,0.0,11950.0,0.0,50407.0,204.0,2108.0,214.0,2907.0
2020-01-02 14:00:00,341.0,44.0,8236.0,0.0,11077.0,0.0,50383.0,204.0,1696.0,214.0,3055.0
2020-01-02 15:00:00,342.0,44.0,7981.0,0.0,11146.0,0.0,50415.0,204.0,1010.0,214.0,3310.0
2020-01-02 16:00:00,345.0,44.0,7908.0,0.0,10517.0,0.0,50491.0,204.0,392.0,214.0,3787.0
2020-01-02 17:00:00,344.0,44.0,8162.0,0.0,11866.0,0.0,50639.0,204.0,132.0,216.0,4378.0
2020-01-02 18:00:00,344.0,44.0,8224.0,0.0,12378.0,0.0,50702.0,204.0,0.0,217.0,4844.0
2020-01-02 19:00:00,344.0,44.0,8258.0,0.0,11741.0,0.0,50639.0,204.0,0.0,218.0,5471.0
2020-01-02 20:00:00,342.0,44.0,8021.0,0.0,9896.0,0.0,50409.0,203.0,0.0,217.0,5963.0
2020-01-02 21:00:00,342.0,44.0,7322.0,0.0,7642.0,403.0,50185.0,204.0,0.0,218.0,6244.0
2020-01-02 22:00:00,342.0,44.0,6834.0,0.0,7138.0,466.0,50258.0,203.0,0.0,218.0,6233.0
2020-01-02 23:00:00,341.0,44.0,6216.0,0.0,6975.0,12.0,50182.0,203.0,0.0,218.0,6272.0
2020-01-03 00:00:00,342.0,44.0,4169.0,0.0,6320.0,1032.0,49394.0,203.0,0.0,218.0,6594.0
2020-01-03 01:00:00,335.0,44.0,3917.0,0.0,5877.0,2302.0,48586.0,200.0,0.0,218.0,6747.0
2020-01-03 02:00:00,332.0,44.0,3715.0,0.0,5479.0,2796.0,48046.0,200.0,0.0,218.0,6868.0
2020-01-03 03:00:00,332.0,45.0,3735.0,0.0,5470.0,3355.0,47389.0,201.0,0.0,219.0,7155.0
2020-01-03 04:00:00,330.0,44.0,3670.0,0.0,5375.0,3413.0,47272.0,201.0,0.0,219.0,7501.0
2020-01-03 05:00:00,331.0,44.0,3778.0,0.0,5385.0,3379.0,47476.0,201.0,0.0,218.0,7670.0
2020-01-03 06:00:00,331.0,44.0,4499.0,0.0,5658.0,2665.0,48445.0,203.0,0.0,218.0,7808.0
2020-01-03 07:00:00,329.0,51.0,6234.0,0.0,7077.0,1460.0,49435.0,203.0,0.0,216.0,8150.0
2020-01-03 08:00:00,329.0,44.0,7323.0,0.0,8045.0,979.0,49590.0,204.0,158.0,217.0,8255.0
2020-01-03 09:00:00,332.0,42.0,7650.0,0.0,8574.0,177.0,49745.0,204.0,496.0,218.0,7894.0
2020-01-03 10:00:00,332.0,42.0,7575.0,0.0,8857.0,0.0,49695.0,204.0,1091.0,217.0,7808.0
2020-01-03 11:00:00,332.0,42.0,6986.0,0.0,8671.0,0.0,49703.0,204.0,1523.0,218.0,7892.0
2020-01-03 12:00:00,332.0,45.0,7153.0,0.0,9003.0,0.0,49317.0,204.0,1763.0,217.0,8130.0
2020-01-03 13:00:00,330.0,45.0,7397.0,0.0,8483.0,0.0,48883.0,204.0,1675.0,219.0,8020.0
2020-01-03 14:00:00,330.0,45.0,7591.0,0.0,8418.0,0.0,48970.0,204.0,1311.0,218.0,7498.0
2020-01-03 15:00:00,331.0,45.0,7924.0,0.0,7463.0,0.0,48964.0,203.0,753.0,218.0,6801.0
2020-01-03 16:00:00,329.0,47.0,7962.0,0.0,7574.0,0.0,49076.0,204.0,328.0,218.0,6001.0
2020-01-03 17:00:00,326.0,49.0,8293.0,0.0,10746.0,0.0,49338.0,204.0,139.0,220.0,5652.0
2020-01-03 18:00:00,326.0,49.0,8345.0,0.0,11792.0,0.0,49401.0,204.0,0.0,220.0,5497.0
2020-01-03 19:00:00,330.0,48.0,8187.0,0.0,11477.0,0.0,49436.0,204.0,0.0,220.0,5101.0
2020-01-03 20:00:00,332.0,48.0,7892.0,0.0,9557.0,0.0,48630.0,203.0,0.0,220.0,4625.0
2020-01-03 21:00:00,332.0,48.0,7326.0,0.0,7219.0,20.0,48809.0,204.0,0.0,219.0,4134.0
