MTU,Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
2021-01-01 00:00:00,770.0,643.0,664.0,1.0,0.0,1456.0,0.0,99.0,0.0,2795.0,7.0,198.0
2021-01-01 01:00:00,765.0,628.0,670.0,1.0,0.0,1372.0,0.0,100.0,0.0,2788.0,7.0,201.0
2021-01-01 02:00:00,770.0,628.0,673.0,1.0,0.0,1330.0,0.0,98.0,0.0,2779.0,7.0,187.0
2021-01-01 03:00:00,763.0,629.0,676.0,1.0,0.0,1377.0,0.0,99.0,0.0,2769.0,7.0,183.0
2021-01-01 04:00:00,764.0,628.0,674.0,1.0,0.0,1353.0,0.0,97.0,0.0,2761.0,7.0,183.0
2021-01-01 05:00:00,762.0,635.0,676.0,1.0,0.0,1414.0,0.0,98.0,0.0,2751.0,7.0,201.0
2021-01-01 06:00:00,765.0,671.0,667.0,1.0,0.0,1509.0,0.0,99.0,0.0,2741.0,7.0,211.0
2021-01-01 07:00:00,772.0,688.0,671.0,1.0,0.0,1576.0,0.0,102.0,0.0,2731.0,7.0,192.0
2021-01-01 08:00:00,772.0,716.0,683.0,1.0,0.0,1582.0,0.0,102.0,0.0,2722.0,7.0,156.0
2021-01-01 09:00:00,770.0,750.0,702.0,1.0,0.0,1655.0,0.0,103.0,0.0,2712.0,7.0,144.0
2021-01-01 10:00:00,765.0,779.0,702.0,1.0,0.0,1738.0,0.0,101.0,0.0,2703.0,7.0,134.0
2021-01-01 11:00:00,770.0,845.0,696.0,1.0,0.0,1714.0,0.0,102.0,0.0,2693.0,7.0,127.0
2021-01-01 12:00:00,785.0,882.0,713.0,1.0,0.0,1662.0,0.0,101.0,0.0,2684.0,7.0,118.0
2021-01-01 13:00:00,775.0,890.0,733.0,1.0,0.0,1710.0,0.0,101.0,0.0,2674.0,7.0,119.0
2021-01-01 14:00:00,778.0,886.0,709.0,1.0,0.0,1803.0,0.0,101.0,0.0,2665.0,8.0,118.0
