MTU,Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
2022-01-01 00:00:00,256.0,2191.0,584.0,1.0,0.0,142.0,0.0,255.0,0.0,3447.0,21.0,194.0
2022-01-01 01:00:00,256.0,2212.0,575.0,0.0,0.0,141.0,0.0,255.0,0.0,3443.0,21.0,201.0
2022-01-01 02:00:00,257.0,2215.0,574.0,0.0,0.0,140.0,0.0,254.0,0.0,3444.0,21.0,194.0
2022-01-01 03:00:00,256.0,2193.0,576.0,0.0,0.0,142.0,0.0,253.0,0.0,3447.0,21.0,180.0
2022-01-01 04:00:00,257.0,2183.0,576.0,0.0,0.0,143.0,0.0,253.0,0.0,3446.0,21.0,192.0
2022-01-01 05:00:00,257.0,2211.0,522.0,0.0,0.0,143.0,0.0,255.0,0.0,3446.0,21.0,169.0
2022-01-01 06:00:00,263.0,2278.0,534.0,0.0,0.0,145.0,0.0,265.0,0.0,3447.0,21.0,165.0
2022-01-01 07:00:00,261.0,2202.0,534.0,0.0,0.0,155.0,0.0,265.0,2.0,3445.0,21.0,145.0
2022-01-01 08:00:00,259.0,2147.0,524.0,0.0,0.0,179.0,0.0,264.0,18.0,3441.0,21.0,160.0
2022-01-01 09:00:00,264.0,2286.0,533.0,0.0,0.0,179.0,0.0,263.0,104.0,3445.0,21.0,145.0
2022-01-01 10:00:00,266.0,2308.0,537.0,0.0,0.0,188.0,0.0,265.0,230.0,3445.0,21.0,159.0
2022-01-01 11:00:00,265.0,2333.0,540.0,0.0,0.0,172.0,0.0,265.0,262.0,3444.0,21.0,162.0
2022-01-01 12:00:00,268.0,2334.0,543.0,0.0,0.0,190.0,0.0,266.0,193.0,3443.0,21.0,164.0
2022-01-01 13:00:00,266.0,2297.0,540.0,0.0,0.0,195.0,0.0,266.0,119.0,3444.0,21.0,164.0
2022-01-01 14:00:00,267.0,2299.0,537.0,0.0,0.0,239.0,0.0,264.0,55.0,3446.0,21.0,147.0
2022-01-01 15:00:00,266.0,2299.0,538.0,0.0,0.0,214.0,0.0,266.0,14.0,3446.0,21.0,92.0
2022-01-01 16:00:00,269.0,2448.0,544.0,0.0,0.0,894.0,0.0,270.0,2.0,3449.0,21.0,43.0
2022-01-01 17:00:00,268.0,2547.0,549.0,0.0,0.0,1104.0,0.0,270.0,0.0,3450.0,21.0,31.0
2022-01-01 18:00:00,269.0,2456.0,547.0,0.0,0.0,1076.0,0.0,271.0,0.0,3452.0,21.0,34.0
2022-01-01 19:00:00,269.0,2442.0,548.0,0.0,0.0,1095.0,0.0,269.0,0.0,3453.0,21.0,37.0
2022-01-01 20:00:00,268.0,2416.0,548.0,0.0,0.0,978.0,0.0,270.0,0.0,3453.0,21.0,36.0
2022-01-01 21:00:00,266.0,2271.0,543.0,0.0,0.0,665.0,0.0,268.0,0.0,3457.0,21.0,32.0
2022-01-01 22:00:00,261.0,2257.0,518.0,0.0,0.0,726.0,0.0,257.0,0.0,3461.0,21.0,29.0
2022-01-01 23:00:00,262.0,2247.0,516.0,0.0,0.0,285.0,0.0,256.0,0.0,3464.0,21.0,43.0
2022-01-02 00:00:00,260.0,2191.0,509.0,0.0,0.0,148.0,0.0,254.0,0.0,3427.0,21.0,59.0
2022-01-02 01:00:00,261.0,2204.0,509.0,0.0,0.0,148.0,0.0,254.0,0.0,3454.0,21.0,80.0
2022-01-02 02:00:00,260.0,2200.0,509.0,0.0,0.0,149.0,0.0,253.0,0.0,3455.0,21.0,90.0
2022-01-02 03:00:00,250.0,2091.0,505.0,0.0,0.0,149.0,0.0,253.0,0.0,3459.0,21.0,97.0
2022-01-02 04:00:00,251.0,2038.0,509.0,0.0,0.0,151.0,0.0,253.0,0.0,3472.0,21.0,97.0
2022-01-02 05:00:00,252.0,2167.0,519.0,0.0,0.0,152.0,0.0,254.0,0.0,3472.0,21.0,127.0
2022-01-02 06:00:00,259.0,2148.0,533.0,0.0,0.0,153.0,0.0,263.0,0.0,3473.0,21.0,162.0
2022-01-02 07:00:00,259.0,2153.0,538.0,0.0,0.0,168.0,0.0,266.0,2.0,3475.0,21.0,174.0
