MTU,Biomass,Coal,Gas,Geothermal,Hydro,Hydro Discharge,Nuclear,Oil,Solar,Unknown,Wind
2019-01-01 00:00:00,11.0,2722.0,295.0,0.0,21.0,0.0,2090.0,0.0,0.0,4.0,4.0
2019-01-01 01:00:00,12.0,2518.0,295.0,0.0,21.0,0.0,2088.0,0.0,0.0,4.0,10.0
2019-01-01 02:00:00,12.0,2327.0,298.0,0.0,21.0,0.0,2087.0,0.0,0.0,4.0,13.0
2019-01-01 03:00:00,12.0,2296.0,298.0,0.0,21.0,0.0,2088.0,0.0,0.0,4.0,26.0
2019-01-01 04:00:00,12.0,2286.0,295.0,0.0,19.0,0.0,2090.0,0.0,0.0,4.0,23.0
2019-01-01 05:00:00,11.0,2276.0,297.0,0.0,20.0,0.0,2089.0,0.0,0.0,4.0,24.0
2019-01-01 06:00:00,13.0,2288.0,298.0,0.0,25.0,0.0,2090.0,0.0,0.0,4.0,51.0
2019-01-01 07:00:00,11.0,2408.0,298.0,0.0,46.0,0.0,2088.0,0.0,9.0,4.0,38.0
2019-01-01 08:00:00,12.0,2643.0,296.0,0.0,58.0,0.0,2088.0,0.0,37.0,4.0,43.0
2019-01-01 09:00:00,12.0,2762.0,293.0,0.0,49.0,0.0,2088.0,0.0,72.0,4.0,30.0
2019-01-01 10:00:00,11.0,2681.0,289.0,0.0,31.0,0.0,2087.0,0.0,95.0,4.0,24.0
2019-01-01 11:00:00,11.0,2449.0,287.0,0.0,22.0,0.0,2088.0,0.0,110.0,4.0,16.0
2019-01-01 12:00:00,10.0,2408.0,290.0,0.0,23.0,0.0,2088.0,0.0,81.0,5.0,10.0
2019-01-01 13:00:00,12.0,2402.0,290.0,0.0,27.0,0.0,2088.0,0.0,53.0,4.0,4.0
2019-01-01 14:00:00,11.0,2638.0,292.0,0.0,38.0,0.0,2089.0,0.0,19.0,4.0,3.0
2019-01-01 15:00:00,11.0,2902.0,294.0,0.0,58.0,0.0,2089.0,0.0,5.0,4.0,10.0
2019-01-01 16:00:00,12.0,2939.0,294.0,0.0,352.0,0.0,2091.0,0.0,0.0,5.0,25.0
2019-01-01 17:00:00,12.0,2923.0,295.0,0.0,582.0,0.0,2090.0,0.0,0.0,3.0,21.0
2019-01-01 18:00:00,12.0,2919.0,299.0,0.0,529.0,0.0,2090.0,0.0,0.0,3.0,33.0
2019-01-01 19:00:00,12.0,2919.0,296.0,0.0,400.0,0.0,2089.0,0.0,0.0,3.0,49.0
2019-01-01 20:00:00,12.0,2908.0,299.0,0.0,300.0,0.0,2090.0,0.0,0.0,3.0,43.0
2019-01-01 21:00:00,12.0,2914.0,298.0,0.0,183.0,0.0,2090.0,0.0,0.0,3.0,41.0
2019-01-01 22:00:00,11.0,2839.0,297.0,0.0,93.0,0.0,2088.0,0.0,0.0,3.0,25.0
2019-01-01 23:00:00,11.0,2722.0,295.0,0.0,21.0,0.0,2090.0,0.0,0.0,4.0,4.0
2019-01-02 00:00:00,12.0,2518.0,295.0,0.0,21.0,0.0,2088.0,0.0,0.0,4.0,10.0
2019-01-02 01:00:00,12.0,2327.0,298.0,0.0,21.0,0.0,2087.0,0.0,0.0,4.0,13.0
2019-01-02 02:00:00,12.0,2296.0,298.0,0.0,21.0,0.0,2088.0,0.0,0.0,4.0,26.0
2019-01-02 03:00:00,12.0,2286.0,295.0,0.0,19.0,0.0,2090.0,0.0,0.0,4.0,23.0
2019-01-02 04:00:00,11.0,2276.0,297.0,0.0,20.0,0.0,2089.0,0.0,0.0,4.0,24.0
2019-01-02 05:00:00,13.0,2288.0,298.0,0.0,25.0,0.0,2090.0,0.0,0.0,4.0,51.0
2019-01-02 06:00:00,11.0,2408.0,298.0,0.0,46.0,0.0,2088.0,0.0,9.0,4.0,38.0
2019-01-02 07:00:00,12.0,2643.0,296.0,0.0,58.0,0.0,2088.0,0.0,37.0,4.0,43.0
2019-01-02 08:00:00,27.0,2762.0,303.0,0.0,68.0,0.0,2088.0,0.0,272.0,4.0,59.0
2019-01-02 09:00:00,31.0,2681.0,310.0,0.0,86.0,0.0,2087.0,0.0,405.0,4.0,45.0
2019-01-02 10:00:00,30.0,2449.0,308.0,0.0,78.0,0.0,2088.0,0.0,420.0,4.0,32.0
2019-01-02 11:00:00,30.0,2408.0,311.0,0.0,73.0,0.0,2088.0,0.0,371.0,5.0,26.0
2019-01-02 12:00:00,31.0,2402.0,311.0,0.0,76.0,0.0,2088.0,0.0,258.0,4.0,16.0
2019-01-02 13:00:00,30.0,2638.0,313.0,0.0,87.0,0.0,2089.0,0.0,115.0,4.0,20.0
2019-01-02 14:00:00,30.0,2902.0,315.0,0.0,104.0,0.0,2089.0,0.0,19.0,4.0,28.0
2019-01-02 15:00:00,31.0,2939.0,315.0,0.0,394.0,0.0,2091.0,0.0,0.0,5.0,49.0
2019-01-02 16:00:00,31.0,2923.0,316.0,0.0,626.0,0.0,2090.0,0.0,0.0,3.0,45.0
2019-01-02 17:00:00,31.0,2919.0,320.0,0.0,576.0,0.0,2090.0,0.0,0.0,3.0,75.0
2019-01-02 18:00:00,32.0,2919.0,317.0,0.0,447.0,0.0,2089.0,0.0,0.0,3.0,108.0
2019-01-02 19:00:00,31.0,2908.0,320.0,0.0,344.0,0.0,2090.0,0.0,0.0,3.0,101.0
2019-01-02 20:00:00,31.0,2914.0,319.0,0.0,221.0,0.0,2090.0,0.0,0.0,3.0,103.0
2019-01-02 21:00:00,30.0,2839.0,318.0,0.0,127.0,0.0,2088.0,0.0,0.0,3.0,71.0
2019-01-02 22:00:00,12.0,2738.0,288.0,0.0,26.0,0.0,2089.0,0.0,0.0,3.0,11.0
2019-01-02 23:00:00,12.0,2576.0,297.0,0.0,21.0,0.0,2090.0,0.0,0.0,3.0,12.0
2019-01-03 00:00:00,12.0,2572.0,296.0,0.0,21.0,0.0,2090.0,0.0,0.0,3.0,14.0
2019-01-03 01:00:00,11.0,2514.0,298.0,0.0,21.0,0.0,2089.0,0.0,0.0,3.0,31.0
2019-01-03 02:00:00,12.0,2533.0,299.0,0.0,21.0,0.0,2088.0,0.0,0.0,3.0,51.0
2019-01-03 03:00:00,12.0,2627.0,295.0,0.0,20.0,0.0,2089.0,0.0,0.0,3.0,44.0
2019-01-03 04:00:00,11.0,2801.0,306.0,0.0,21.0,0.0,2090.0,0.0,0.0,3.0,30.0
2019-01-03 05:00:00,12.0,3087.0,307.0,0.0,25.0,0.0,2090.0,0.0,0.0,3.0,24.0
2019-01-03 06:00:00,12.0,3282.0,302.0,0.0,214.0,0.0,2090.0,0.0,19.0,3.0,10.0
2019-01-03 07:00:00,11.0,3290.0,308.0,0.0,278.0,0.0,2090.0,0.0,73.0,3.0,56.0
2019-01-03 08:00:00,25.0,3191.0,318.0,0.0,231.0,0.0,2088.0,0.0,366.0,3.0,56.0
2019-01-03 09:00:00,29.0,3089.0,328.0,0.0,199.0,0.0,2088.0,0.0,462.0,3.0,55.0
2019-01-03 10:00:00,29.0,3099.0,342.0,0.0,139.0,0.0,2089.0,0.0,433.0,3.0,60.0
