MTU,Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
2017-01-01 00:00:00,33.0,2842.0,336.0,0.0,0.0,63.0,0.0,0.0,0.0,2045.0,5.0,397.0
2017-01-01 01:00:00,34.0,2657.0,336.0,0.0,0.0,62.0,0.0,0.0,0.0,2046.0,5.0,380.0
2017-01-01 02:00:00,33.0,2612.0,335.0,0.0,0.0,61.0,0.0,0.0,0.0,2046.0,5.0,427.0
2017-01-01 03:00:00,34.0,2698.0,336.0,0.0,0.0,62.0,0.0,0.0,0.0,2048.0,5.0,450.0
2017-01-01 04:00:00,34.0,2651.0,334.0,0.0,0.0,61.0,0.0,0.0,0.0,2047.0,5.0,446.0
2017-01-01 05:00:00,34.0,2653.0,335.0,0.0,0.0,74.0,0.0,0.0,0.0,2047.0,5.0,415.0
2017-01-01 06:00:00,34.0,2671.0,335.0,0.0,0.0,98.0,0.0,0.0,0.0,2047.0,5.0,439.0
2017-01-01 07:00:00,34.0,2565.0,333.0,0.0,0.0,104.0,0.0,0.0,33.0,2049.0,5.0,446.0
2017-01-01 08:00:00,33.0,2577.0,336.0,0.0,0.0,95.0,0.0,0.0,123.0,2050.0,5.0,389.0
2017-01-01 09:00:00,33.0,2721.0,336.0,0.0,0.0,92.0,0.0,0.0,230.0,2050.0,5.0,268.0
2017-01-01 10:00:00,33.0,2707.0,334.0,0.0,0.0,89.0,0.0,0.0,324.0,2049.0,5.0,231.0
2017-01-01 11:00:00,33.0,2806.0,332.0,0.0,0.0,84.0,0.0,0.0,355.0,2048.0,5.0,210.0
2017-01-01 12:00:00,34.0,2791.0,334.0,0.0,0.0,68.0,0.0,0.0,340.0,2049.0,5.0,198.0
2017-01-01 13:00:00,33.0,2670.0,334.0,0.0,0.0,55.0,0.0,0.0,286.0,2048.0,5.0,211.0
2017-01-01 14:00:00,32.0,2726.0,335.0,0.0,0.0,61.0,0.0,0.0,139.0,2048.0,5.0,198.0
2017-01-01 15:00:00,34.0,2778.0,336.0,0.0,0.0,171.0,0.0,0.0,22.0,2048.0,5.0,192.0
2017-01-01 16:00:00,34.0,2864.0,337.0,0.0,0.0,772.0,0.0,0.0,0.0,2046.0,5.0,173.0
2017-01-01 17:00:00,35.0,2877.0,338.0,0.0,0.0,945.0,0.0,0.0,0.0,2045.0,5.0,200.0
2017-01-01 18:00:00,34.0,2830.0,339.0,0.0,0.0,898.0,0.0,0.0,0.0,2046.0,5.0,219.0
2017-01-01 19:00:00,32.0,2826.0,340.0,0.0,0.0,737.0,0.0,0.0,0.0,2045.0,5.0,211.0
2017-01-01 20:00:00,34.0,2791.0,339.0,0.0,0.0,540.0,0.0,0.0,0.0,2045.0,5.0,220.0
2017-01-01 21:00:00,33.0,2911.0,340.0,0.0,0.0,486.0,0.0,0.0,0.0,2044.0,5.0,213.0
2017-01-01 22:00:00,34.0,2807.0,338.0,0.0,0.0,321.0,0.0,0.0,0.0,2046.0,5.0,207.0
2017-01-01 23:00:00,30.0,2962.0,326.0,0.0,0.0,46.0,0.0,0.0,0.0,2047.0,4.0,158.0
2017-01-02 00:00:00,32.0,2981.0,326.0,0.0,0.0,36.0,0.0,0.0,0.0,2047.0,5.0,132.0
2017-01-02 01:00:00,30.0,2974.0,327.0,0.0,0.0,35.0,0.0,0.0,0.0,2046.0,5.0,138.0
2017-01-02 02:00:00,30.0,2962.0,327.0,0.0,0.0,35.0,0.0,0.0,0.0,2045.0,5.0,146.0
2017-01-02 03:00:00,30.0,2955.0,325.0,0.0,0.0,34.0,0.0,0.0,0.0,2048.0,5.0,125.0
2017-01-02 04:00:00,30.0,3046.0,325.0,0.0,0.0,38.0,0.0,0.0,0.0,2046.0,5.0,115.0
2017-01-02 05:00:00,31.0,3008.0,328.0,0.0,0.0,47.0,0.0,0.0,0.0,2045.0,5.0,109.0
2017-01-02 06:00:00,31.0,3003.0,328.0,0.0,0.0,51.0,0.0,0.0,0.0,2047.0,5.0,93.0
2017-01-02 07:00:00,32.0,2949.0,325.0,0.0,0.0,363.0,0.0,0.0,56.0,2047.0,4.0,69.0
2017-01-02 08:00:00,30.0,3028.0,325.0,0.0,0.0,454.0,0.0,0.0,222.0,2045.0,4.0,63.0
2017-01-02 09:00:00,30.0,2987.0,326.0,0.0,0.0,400.0,0.0,0.0,378.0,2045.0,4.0,38.0
2017-01-02 10:00:00,31.0,2941.0,321.0,0.0,0.0,314.0,0.0,0.0,472.0,2048.0,4.0,31.0
2017-01-02 11:00:00,31.0,2894.0,319.0,0.0,0.0,139.0,0.0,0.0,503.0,2047.0,4.0,44.0
2017-01-02 12:00:00,32.0,2858.0,322.0,0.0,0.0,78.0,0.0,0.0,478.0,2046.0,4.0,58.0
2017-01-02 13:00:00,32.0,2882.0,325.0,0.0,0.0,103.0,0.0,0.0,368.0,2047.0,4.0,57.0
2017-01-02 14:00:00,32.0,2977.0,323.0,0.0,0.0,138.0,0.0,0.0,185.0,2048.0,4.0,94.0
2017-01-02 15:00:00,32.0,2945.0,325.0,0.0,0.0,526.0,0.0,0.0,29.0,2047.0,4.0,121.0
2017-01-02 16:00:00,32.0,2942.0,323.0,0.0,0.0,1039.0,0.0,0.0,0.0,2046.0,4.0,157.0
2017-01-02 17:00:00,32.0,2940.0,325.0,0.0,0.0,1316.0,0.0,0.0,0.0,2047.0,4.0,192.0
2017-01-02 18:00:00,31.0,2933.0,326.0,0.0,0.0,1241.0,0.0,0.0,0.0,2047.0,4.0,200.0
2017-01-02 19:00:00,32.0,2938.0,328.0,0.0,0.0,1068.0,0.0,0.0,0.0,2048.0,4.0,211.0
2017-01-02 20:00:00,31.0,2932.0,326.0,0.0,0.0,782.0,0.0,0.0,0.0,2049.0,3.0,229.0
2017-01-02 21:00:00,32.0,2926.0,328.0,0.0,0.0,714.0,0.0,0.0,0.0,2048.0,4.0,236.0
2017-01-02 22:00:00,34.0,2892.0,327.0,0.0,0.0,449.0,0.0,0.0,0.0,2051.0,4.0,248.0
2017-01-02 23:00:00,37.0,2882.0,335.0,0.0,0.0,67.0,0.0,0.0,0.0,2050.0,4.0,272.0
2017-01-03 00:00:00,35.0,2904.0,336.0,0.0,0.0,57.0,0.0,0.0,0.0,2048.0,4.0,309.0
2017-01-03 01:00:00,34.0,2930.0,336.0,0.0,0.0,59.0,0.0,0.0,0.0,2048.0,4.0,327.0
2017-01-03 02:00:00,33.0,2870.0,336.0,0.0,0.0,57.0,0.0,0.0,0.0,2050.0,4.0,325.0
2017-01-03 03:00:00,34.0,2920.0,335.0,0.0,0.0,57.0,0.0,0.0,0.0,2050.0,4.0,298.0
2017-01-03 04:00:00,34.0,3013.0,335.0,0.0,0.0,63.0,0.0,0.0,0.0,2049.0,4.0,302.0
2017-01-03 05:00:00,34.0,3106.0,335.0,0.0,0.0,73.0,0.0,0.0,0.0,2047.0,4.0,298.0
2017-01-03 06:00:00,35.0,3240.0,339.0,0.0,0.0,184.0,0.0,0.0,0.0,2047.0,4.0,228.0
2017-01-03 07:00:00,34.0,3369.0,335.0,0.0,0.0,346.0,0.0,0.0,61.0,2047.0,4.0,191.0
