MTU,Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
2020-01-01 00:00:00,70.0,3.0,64.0,103.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,138.0
2020-01-01 01:00:00,68.0,3.0,66.0,88.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,142.0
2020-01-01 02:00:00,69.0,3.0,65.0,87.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,153.0
2020-01-01 03:00:00,66.0,3.0,64.0,88.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,134.0
2020-01-01 04:00:00,68.0,3.0,63.0,85.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,110.0
2020-01-01 05:00:00,68.0,3.0,61.0,93.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,122.0
2020-01-01 06:00:00,68.0,3.0,63.0,93.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,149.0
2020-01-01 07:00:00,67.0,3.0,63.0,99.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,150.0
2020-01-01 08:00:00,67.0,3.0,63.0,96.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,130.0
2020-01-01 09:00:00,66.0,3.0,64.0,96.0,0.0,1.0,0.0,5.0,4.0,0.0,16.0,146.0
2020-01-01 10:00:00,66.0,3.0,65.0,98.0,0.0,1.0,0.0,5.0,8.0,0.0,16.0,124.0
2020-01-01 11:00:00,66.0,3.0,63.0,98.0,0.0,1.0,0.0,5.0,7.0,0.0,16.0,129.0
2020-01-01 12:00:00,66.0,3.0,63.0,99.0,0.0,1.0,0.0,5.0,4.0,0.0,17.0,155.0
2020-01-01 13:00:00,65.0,3.0,66.0,99.0,0.0,1.0,0.0,5.0,2.0,0.0,17.0,181.0
2020-01-01 14:00:00,65.0,3.0,66.0,98.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,188.0
2020-01-01 15:00:00,69.0,3.0,66.0,98.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,194.0
2020-01-01 16:00:00,70.0,3.0,66.0,98.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,173.0
2020-01-01 17:00:00,70.0,3.0,67.0,98.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,164.0
2020-01-01 18:00:00,70.0,3.0,66.0,97.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,150.0
2020-01-01 19:00:00,70.0,3.0,67.0,99.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,160.0
2020-01-01 20:00:00,67.0,3.0,66.0,99.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,149.0
2020-01-01 21:00:00,66.0,3.0,66.0,99.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,150.0
2020-01-01 22:00:00,67.0,3.0,66.0,98.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,156.0
2020-01-01 23:00:00,67.0,3.0,66.0,98.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,161.0
2020-01-02 00:00:00,67.0,3.0,67.0,104.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,168.0
2020-01-02 01:00:00,66.0,3.0,66.0,105.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,186.0
2020-01-02 02:00:00,66.0,3.0,66.0,106.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,189.0
2020-01-02 03:00:00,63.0,3.0,66.0,101.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,177.0
2020-01-02 04:00:00,65.0,3.0,67.0,94.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,154.0
2020-01-02 05:00:00,64.0,3.0,66.0,99.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,167.0
2020-01-02 06:00:00,63.0,3.0,67.0,106.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,152.0
2020-01-02 07:00:00,63.0,3.0,66.0,108.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,138.0
2020-01-02 08:00:00,64.0,3.0,64.0,108.0,0.0,1.0,0.0,5.0,1.0,0.0,17.0,141.0
2020-01-02 09:00:00,63.0,3.0,63.0,113.0,0.0,1.0,0.0,5.0,2.0,0.0,17.0,142.0
2020-01-02 10:00:00,59.0,3.0,64.0,113.0,0.0,1.0,0.0,5.0,3.0,0.0,16.0,151.0
2020-01-02 11:00:00,57.0,3.0,65.0,114.0,0.0,1.0,0.0,5.0,2.0,0.0,17.0,151.0
2020-01-02 12:00:00,58.0,3.0,64.0,115.0,0.0,1.0,0.0,5.0,2.0,0.0,17.0,154.0
2020-01-02 13:00:00,58.0,3.0,65.0,115.0,0.0,1.0,0.0,5.0,1.0,0.0,17.0,168.0
2020-01-02 14:00:00,59.0,3.0,66.0,114.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,169.0
2020-01-02 15:00:00,62.0,3.0,65.0,115.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,177.0
2020-01-02 16:00:00,63.0,3.0,65.0,111.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,194.0
2020-01-02 17:00:00,63.0,3.0,65.0,110.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,184.0
2020-01-02 18:00:00,63.0,3.0,67.0,111.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,171.0
2020-01-02 19:00:00,62.0,3.0,66.0,113.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,168.0
2020-01-02 20:00:00,60.0,3.0,66.0,111.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,169.0
2020-01-02 21:00:00,59.0,3.0,66.0,111.0,0.0,1.0,0.0,5.0,0.0,0.0,13.0,193.0
2020-01-02 22:00:00,61.0,3.0,65.0,112.0,0.0,1.0,0.0,5.0,0.0,0.0,13.0,189.0
2020-01-02 23:00:00,61.0,3.0,67.0,112.0,0.0,1.0,0.0,5.0,0.0,0.0,11.0,197.0
2020-01-03 00:00:00,61.0,3.0,66.0,118.0,0.0,1.0,0.0,5.0,0.0,0.0,11.0,208.0
2020-01-03 01:00:00,59.0,3.0,66.0,124.0,0.0,1.0,0.0,5.0,0.0,0.0,10.0,216.0
2020-01-03 02:00:00,59.0,3.0,51.0,132.0,0.0,1.0,0.0,5.0,0.0,0.0,9.0,209.0
2020-01-03 03:00:00,56.0,3.0,37.0,112.0,0.0,1.0,0.0,5.0,0.0,0.0,10.0,211.0
2020-01-03 04:00:00,59.0,3.0,41.0,104.0,0.0,1.0,0.0,5.0,0.0,0.0,11.0,226.0
2020-01-03 05:00:00,58.0,3.0,40.0,100.0,0.0,1.0,0.0,5.0,0.0,0.0,12.0,229.0
2020-01-03 06:00:00,58.0,3.0,39.0,103.0,0.0,1.0,0.0,5.0,0.0,0.0,14.0,235.0
2020-01-03 07:00:00,60.0,3.0,40.0,104.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,235.0
2020-01-03 08:00:00,59.0,3.0,41.0,102.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,246.0
2020-01-03 09:00:00,58.0,3.0,39.0,103.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,262.0
2020-01-03 10:00:00,59.0,3.0,40.0,101.0,0.0,1.0,0.0,5.0,1.0,0.0,17.0,268.0
2020-01-03 11:00:00,59.0,3.0,38.0,103.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,257.0
2020-01-03 12:00:00,59.0,3.0,35.0,100.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,257.0
2020-01-03 13:00:00,59.0,3.0,34.0,103.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,266.0
2020-01-03 14:00:00,60.0,3.0,35.0,102.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,271.0
2020-01-03 15:00:00,63.0,3.0,35.0,102.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,265.0
2020-01-03 16:00:00,63.0,3.0,33.0,103.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,259.0
2020-01-03 17:00:00,64.0,3.0,34.0,106.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,252.0
2020-01-03 18:00:00,63.0,3.0,36.0,102.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,246.0
2020-01-03 19:00:00,63.0,3.0,35.0,102.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,251.0
2020-01-03 20:00:00,61.0,3.0,35.0,100.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,232.0
2020-01-03 21:00:00,60.0,3.0,35.0,98.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,213.0
2020-01-03 22:00:00,62.0,3.0,50.0,98.0,0.0,1.0,0.0,5.0,0.0,0.0,14.0,189.0
2020-01-03 23:00:00,62.0,3.0,58.0,98.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,180.0
2020-01-04 00:00:00,62.0,3.0,59.0,103.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,173.0
2020-01-04 01:00:00,60.0,3.0,59.0,131.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,195.0
2020-01-04 02:00:00,60.0,3.0,58.0,141.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,208.0
2020-01-04 03:00:00,57.0,3.0,60.0,121.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,219.0
2020-01-04 04:00:00,60.0,3.0,61.0,103.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,208.0
2020-01-04 05:00:00,60.0,3.0,58.0,94.0,0.0,1.0,0.0,5.0,0.0,0.0,14.0,208.0
2020-01-04 06:00:00,59.0,3.0,58.0,93.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,210.0
2020-01-04 07:00:00,59.0,3.0,59.0,103.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,202.0
2020-01-04 08:00:00,59.0,3.0,61.0,101.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,187.0
2020-01-04 09:00:00,58.0,3.0,58.0,101.0,0.0,1.0,0.0,5.0,3.0,0.0,16.0,205.0
2020-01-04 10:00:00,59.0,3.0,58.0,101.0,0.0,1.0,0.0,5.0,5.0,0.0,17.0,204.0
2020-01-04 11:00:00,59.0,3.0,58.0,103.0,0.0,1.0,0.0,5.0,9.0,0.0,17.0,208.0
2020-01-04 12:00:00,60.0,3.0,59.0,99.0,0.0,1.0,0.0,5.0,7.0,0.0,16.0,226.0
2020-01-04 13:00:00,60.0,3.0,60.0,128.0,0.0,1.0,0.0,5.0,3.0,0.0,16.0,220.0
2020-01-04 14:00:00,61.0,3.0,61.0,124.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,225.0
2020-01-04 15:00:00,65.0,3.0,60.0,184.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,225.0
2020-01-04 16:00:00,66.0,3.0,61.0,196.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,220.0
2020-01-04 17:00:00,66.0,3.0,58.0,160.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,209.0
2020-01-04 18:00:00,66.0,3.0,60.0,124.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,200.0
2020-01-04 19:00:00,65.0,3.0,58.0,145.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,197.0
2020-01-04 20:00:00,63.0,3.0,56.0,155.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,205.0
2020-01-04 21:00:00,61.0,3.0,58.0,127.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,225.0
2020-01-04 22:00:00,63.0,3.0,57.0,142.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,239.0
2020-01-04 23:00:00,63.0,3.0,58.0,136.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,237.0
2020-01-05 00:00:00,62.0,3.0,61.0,137.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,228.0
2020-01-05 01:00:00,61.0,3.0,61.0,135.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,232.0
2020-01-05 02:00:00,61.0,3.0,61.0,117.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,219.0
2020-01-05 03:00:00,58.0,3.0,62.0,121.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,229.0
2020-01-05 04:00:00,60.0,3.0,60.0,119.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,229.0
2020-01-05 05:00:00,60.0,3.0,57.0,116.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,213.0
2020-01-05 06:00:00,59.0,3.0,57.0,125.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,215.0
2020-01-05 07:00:00,59.0,3.0,57.0,138.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,218.0
2020-01-05 08:00:00,59.0,3.0,57.0,145.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,204.0
2020-01-05 09:00:00,59.0,3.0,59.0,162.0,0.0,1.0,0.0,5.0,2.0,0.0,16.0,141.0
2020-01-05 10:00:00,60.0,3.0,62.0,166.0,0.0,1.0,0.0,5.0,5.0,0.0,16.0,106.0
2020-01-05 11:00:00,60.0,3.0,62.0,166.0,0.0,1.0,0.0,5.0,7.0,0.0,16.0,68.0
2020-01-05 12:00:00,59.0,3.0,61.0,164.0,0.0,1.0,0.0,5.0,7.0,0.0,15.0,48.0
2020-01-05 13:00:00,59.0,3.0,60.0,163.0,0.0,1.0,0.0,5.0,4.0,0.0,14.0,41.0
2020-01-05 14:00:00,60.0,3.0,59.0,156.0,0.0,1.0,0.0,5.0,1.0,0.0,15.0,29.0
2020-01-05 15:00:00,64.0,3.0,57.0,208.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,18.0
2020-01-05 16:00:00,65.0,3.0,58.0,238.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,15.0
