MTU,Biomass,Coal,Gas,Geothermal,Hydro,Hydro Discharge,Nuclear,Oil,Solar,Unknown,Wind
2020-01-01 00:00:00,233.0,3844.0,642.0,0.0,136.0,5.0,2452.0,11.0,0.0,395.0,109.0
2020-01-01 01:00:00,232.0,3826.0,470.0,0.0,137.0,5.0,2450.0,11.0,0.0,395.0,100.0
2020-01-01 02:00:00,231.0,3795.0,471.0,0.0,138.0,32.0,2447.0,11.0,0.0,397.0,91.0
2020-01-01 03:00:00,233.0,3800.0,471.0,0.0,139.0,812.0,2450.0,11.0,0.0,395.0,104.0
2020-01-01 04:00:00,233.0,3826.0,473.0,0.0,139.0,861.0,2450.0,11.0,0.0,395.0,104.0
2020-01-01 05:00:00,233.0,3867.0,481.0,0.0,137.0,1060.0,2451.0,11.0,0.0,394.0,63.0
2020-01-01 06:00:00,233.0,3912.0,508.0,0.0,139.0,1052.0,2449.0,11.0,0.0,409.0,46.0
2020-01-01 07:00:00,234.0,3898.0,510.0,0.0,157.0,1045.0,2450.0,11.0,9.0,410.0,41.0
2020-01-01 08:00:00,231.0,3808.0,500.0,0.0,205.0,1015.0,2451.0,11.0,61.0,409.0,34.0
2020-01-01 09:00:00,232.0,3840.0,491.0,0.0,140.0,126.0,2451.0,11.0,291.0,415.0,32.0
2020-01-01 10:00:00,232.0,3719.0,457.0,0.0,133.0,5.0,2453.0,11.0,585.0,413.0,15.0
2020-01-01 11:00:00,232.0,3759.0,490.0,0.0,131.0,5.0,2450.0,11.0,771.0,413.0,10.0
2020-01-01 12:00:00,232.0,3646.0,496.0,0.0,132.0,5.0,2450.0,11.0,822.0,417.0,7.0
2020-01-01 13:00:00,233.0,3547.0,481.0,0.0,134.0,5.0,2449.0,11.0,657.0,417.0,12.0
2020-01-01 14:00:00,234.0,3607.0,493.0,0.0,137.0,5.0,2447.0,11.0,350.0,411.0,15.0
2020-01-01 15:00:00,233.0,3658.0,577.0,0.0,135.0,5.0,2448.0,11.0,100.0,411.0,22.0
