MTU,Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
2018-01-01 00:00:00,873.0,1106.0,568.0,1.0,0.0,1377.0,0.0,130.0,0.0,2791.0,7.0,904.0
2018-01-01 01:00:00,856.0,1109.0,573.0,1.0,0.0,1277.0,0.0,130.0,0.0,2791.0,7.0,923.0
2018-01-01 02:00:00,858.0,1097.0,583.0,1.0,0.0,1199.0,0.0,130.0,0.0,2791.0,7.0,911.0
2018-01-01 03:00:00,874.0,1100.0,598.0,1.0,0.0,1175.0,0.0,130.0,0.0,2792.0,7.0,924.0
2018-01-01 04:00:00,870.0,1106.0,606.0,1.0,0.0,1195.0,0.0,130.0,0.0,2792.0,7.0,867.0
2018-01-01 05:00:00,861.0,1111.0,597.0,1.0,0.0,1231.0,0.0,131.0,0.0,2792.0,7.0,863.0
2018-01-01 06:00:00,850.0,1102.0,591.0,1.0,0.0,1321.0,0.0,132.0,0.0,2792.0,7.0,829.0
2018-01-01 07:00:00,863.0,1087.0,595.0,1.0,0.0,1399.0,0.0,132.0,0.0,2792.0,7.0,798.0
2018-01-01 08:00:00,885.0,1092.0,589.0,1.0,0.0,1389.0,0.0,131.0,0.0,2792.0,7.0,792.0
2018-01-01 09:00:00,883.0,1092.0,579.0,1.0,0.0,1300.0,0.0,130.0,0.0,2792.0,7.0,760.0
2018-01-01 10:00:00,874.0,1080.0,567.0,1.0,0.0,1355.0,0.0,129.0,0.0,2792.0,7.0,728.0
2018-01-01 11:00:00,867.0,1075.0,571.0,1.0,0.0,1410.0,0.0,128.0,0.0,2792.0,7.0,670.0
2018-01-01 12:00:00,888.0,1084.0,575.0,1.0,0.0,1432.0,0.0,128.0,0.0,2792.0,7.0,646.0
2018-01-01 13:00:00,867.0,1092.0,585.0,1.0,0.0,1547.0,0.0,126.0,0.0,2792.0,7.0,593.0
2018-01-01 14:00:00,868.0,1107.0,607.0,1.0,0.0,1702.0,0.0,126.0,0.0,2793.0,7.0,582.0
2018-01-01 15:00:00,875.0,1106.0,600.0,1.0,0.0,1774.0,0.0,126.0,0.0,2792.0,7.0,600.0
2018-01-01 16:00:00,884.0,1115.0,587.0,1.0,0.0,1895.0,0.0,126.0,0.0,2792.0,7.0,555.0
2018-01-01 17:00:00,879.0,1108.0,583.0,1.0,0.0,1947.0,0.0,126.0,0.0,2793.0,7.0,521.0
2018-01-01 18:00:00,873.0,1116.0,596.0,1.0,0.0,1968.0,0.0,126.0,0.0,2792.0,7.0,499.0
2018-01-01 19:00:00,873.0,1116.0,609.0,1.0,0.0,1875.0,0.0,126.0,0.0,2791.0,7.0,474.0
2018-01-01 20:00:00,863.0,1107.0,627.0,1.0,0.0,1676.0,0.0,126.0,0.0,2791.0,7.0,466.0
2018-01-01 21:00:00,862.0,1100.0,630.0,1.0,0.0,1690.0,0.0,125.0,0.0,2792.0,7.0,430.0
2018-01-01 22:00:00,857.0,1083.0,627.0,1.0,0.0,1531.0,0.0,123.0,0.0,2792.0,7.0,402.0
2018-01-01 23:00:00,842.0,1064.0,624.0,1.0,0.0,1244.0,0.0,119.0,0.0,2792.0,7.0,385.0
2018-01-02 00:00:00,837.0,1041.0,608.0,1.0,0.0,1072.0,0.0,119.0,0.0,2792.0,7.0,352.0
2018-01-02 01:00:00,823.0,1035.0,609.0,1.0,0.0,1042.0,0.0,119.0,0.0,2792.0,7.0,315.0
2018-01-02 02:00:00,820.0,1031.0,608.0,1.0,0.0,1077.0,0.0,119.0,0.0,2791.0,7.0,255.0
2018-01-02 03:00:00,817.0,1032.0,603.0,1.0,0.0,1116.0,0.0,119.0,0.0,2792.0,7.0,237.0
