MTU,Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
2022-01-01 00:00:00,280.0,0.0,1009.0,0.0,0.0,6.0,0.0,437.0,0.0,5965.0,251.0,2305.0
2022-01-01 01:00:00,224.0,0.0,1076.0,0.0,0.0,6.0,0.0,456.0,0.0,5967.0,252.0,1862.0
2022-01-01 02:00:00,213.0,0.0,1036.0,0.0,0.0,5.0,0.0,477.0,0.0,5968.0,255.0,1763.0
2022-01-01 03:00:00,223.0,0.0,1002.0,0.0,0.0,5.0,0.0,463.0,0.0,5968.0,257.0,1874.0
2022-01-01 04:00:00,284.0,0.0,1080.0,0.0,0.0,5.0,0.0,460.0,0.0,5967.0,257.0,1809.0
2022-01-01 05:00:00,262.0,0.0,1078.0,0.0,0.0,5.0,0.0,498.0,0.0,5968.0,256.0,1840.0
2022-01-01 06:00:00,255.0,0.0,1070.0,0.0,0.0,115.0,0.0,517.0,0.0,5970.0,255.0,2178.0
2022-01-01 07:00:00,258.0,0.0,1114.0,0.0,0.0,122.0,0.0,532.0,0.0,5971.0,254.0,2098.0
2022-01-01 08:00:00,259.0,0.0,1167.0,0.0,0.0,300.0,0.0,618.0,0.0,5972.0,257.0,2042.0
2022-01-01 09:00:00,258.0,0.0,1136.0,0.0,0.0,127.0,0.0,695.0,120.0,5972.0,266.0,2399.0
2022-01-01 10:00:00,254.0,0.0,1084.0,0.0,0.0,14.0,0.0,602.0,313.0,5967.0,267.0,2574.0
2022-01-01 11:00:00,256.0,0.0,1019.0,0.0,0.0,14.0,0.0,574.0,672.0,5967.0,271.0,2810.0
2022-01-01 12:00:00,260.0,0.0,1013.0,0.0,0.0,107.0,0.0,516.0,1071.0,5968.0,276.0,2747.0
2022-01-01 13:00:00,260.0,0.0,1052.0,0.0,0.0,107.0,0.0,505.0,1033.0,5968.0,273.0,2817.0
2022-01-01 14:00:00,262.0,0.0,1022.0,0.0,0.0,107.0,0.0,509.0,690.0,5968.0,271.0,2711.0
2022-01-01 15:00:00,260.0,0.0,1019.0,0.0,0.0,107.0,0.0,507.0,338.0,5965.0,272.0,2727.0
2022-01-01 16:00:00,257.0,0.0,1026.0,0.0,0.0,55.0,0.0,506.0,50.0,5965.0,277.0,2770.0
2022-01-01 17:00:00,259.0,0.0,1097.0,0.0,0.0,559.0,0.0,467.0,0.0,5965.0,277.0,2923.0
2022-01-01 18:00:00,225.0,0.0,1124.0,0.0,0.0,693.0,0.0,434.0,0.0,5964.0,272.0,2910.0
2022-01-01 19:00:00,219.0,0.0,1112.0,0.0,0.0,692.0,0.0,450.0,0.0,5962.0,272.0,3144.0
2022-01-01 20:00:00,230.0,0.0,1087.0,0.0,0.0,688.0,0.0,445.0,0.0,5963.0,271.0,3114.0
2022-01-01 21:00:00,246.0,0.0,1054.0,0.0,0.0,292.0,0.0,434.0,0.0,5966.0,276.0,3089.0
2022-01-01 22:00:00,245.0,0.0,1052.0,0.0,0.0,259.0,0.0,416.0,0.0,5965.0,281.0,3048.0
2022-01-01 23:00:00,252.0,0.0,1013.0,0.0,0.0,14.0,0.0,410.0,0.0,5967.0,278.0,3114.0
2022-01-02 00:00:00,265.0,0.0,946.0,0.0,0.0,14.0,0.0,406.0,0.0,5966.0,273.0,3038.0
2022-01-02 01:00:00,261.0,0.0,986.0,0.0,0.0,14.0,0.0,436.0,0.0,5966.0,272.0,2933.0
2022-01-02 02:00:00,198.0,0.0,1057.0,0.0,0.0,14.0,0.0,443.0,0.0,5968.0,273.0,2864.0
2022-01-02 03:00:00,142.0,0.0,1004.0,0.0,0.0,13.0,0.0,441.0,0.0,5968.0,271.0,2925.0
2022-01-02 04:00:00,139.0,0.0,1050.0,0.0,0.0,13.0,0.0,445.0,0.0,5969.0,272.0,2835.0
2022-01-02 05:00:00,142.0,0.0,1075.0,0.0,0.0,13.0,0.0,466.0,0.0,5970.0,268.0,2899.0
2022-01-02 06:00:00,143.0,0.0,1070.0,0.0,0.0,13.0,0.0,500.0,0.0,5969.0,257.0,3209.0
2022-01-02 07:00:00,211.0,0.0,1082.0,0.0,0.0,13.0,0.0,488.0,0.0,5968.0,256.0,3574.0
2022-01-02 08:00:00,266.0,0.0,1070.0,0.0,0.0,14.0,0.0,504.0,0.0,5965.0,240.0,3769.0
2022-01-02 09:00:00,258.0,0.0,1076.0,0.0,0.0,14.0,0.0,500.0,57.0,5966.0,244.0,3842.0
2022-01-02 10:00:00,216.0,0.0,1064.0,0.0,0.0,14.0,0.0,496.0,270.0,5966.0,255.0,3679.0
2022-01-02 11:00:00,201.0,0.0,1078.0,0.0,0.0,14.0,0.0,491.0,481.0,5963.0,268.0,3544.0
2022-01-02 12:00:00,258.0,0.0,1114.0,0.0,0.0,242.0,0.0,548.0,640.0,5965.0,268.0,3544.0
2022-01-02 13:00:00,266.0,0.0,1081.0,0.0,0.0,192.0,0.0,577.0,610.0,5967.0,265.0,3448.0
2022-01-02 14:00:00,267.0,0.0,1067.0,0.0,0.0,32.0,0.0,549.0,369.0,5968.0,269.0,3442.0
