MTU,Biomass,Coal,Gas,Geothermal,Hydro,Hydro Discharge,Nuclear,Oil,Solar,Unknown,Wind
2017-01-01 00:00:00,293.0,261.0,83.0,0.0,2.0,0.0,0.0,2.0,0.0,86.0,2659.0
2017-01-01 01:00:00,293.0,209.0,88.0,0.0,2.0,0.0,0.0,2.0,0.0,101.0,2525.0
2017-01-01 02:00:00,306.0,225.0,88.0,0.0,2.0,0.0,0.0,4.0,0.0,101.0,2311.0
2017-01-01 03:00:00,451.0,309.0,79.0,0.0,2.0,0.0,0.0,1.0,0.0,100.0,2028.0
2017-01-01 04:00:00,407.0,291.0,70.0,0.0,2.0,0.0,0.0,1.0,0.0,100.0,1862.0
2017-01-01 05:00:00,395.0,258.0,72.0,0.0,2.0,0.0,0.0,2.0,0.0,102.0,1513.0
2017-01-01 06:00:00,419.0,341.0,98.0,0.0,2.0,0.0,0.0,3.0,0.0,116.0,1244.0
2017-01-01 07:00:00,369.0,255.0,104.0,0.0,2.0,0.0,0.0,3.0,0.0,118.0,1188.0
2017-01-01 08:00:00,319.0,295.0,113.0,0.0,2.0,0.0,0.0,5.0,0.0,120.0,1135.0
2017-01-01 09:00:00,308.0,388.0,129.0,0.0,2.0,0.0,0.0,10.0,1.0,120.0,1031.0
2017-01-01 10:00:00,332.0,368.0,124.0,0.0,2.0,0.0,0.0,7.0,8.0,120.0,950.0
2017-01-01 11:00:00,386.0,384.0,135.0,0.0,2.0,0.0,0.0,9.0,17.0,121.0,910.0
2017-01-01 12:00:00,389.0,403.0,144.0,0.0,2.0,0.0,0.0,9.0,22.0,126.0,901.0
2017-01-01 13:00:00,425.0,425.0,139.0,0.0,2.0,0.0,0.0,5.0,26.0,126.0,847.0
2017-01-01 14:00:00,437.0,564.0,140.0,0.0,2.0,0.0,0.0,5.0,15.0,124.0,801.0
2017-01-01 15:00:00,432.0,677.0,152.0,0.0,2.0,0.0,0.0,3.0,3.0,121.0,726.0
2017-01-01 16:00:00,399.0,811.0,211.0,0.0,2.0,0.0,0.0,3.0,0.0,118.0,725.0
2017-01-01 17:00:00,430.0,727.0,224.0,0.0,2.0,0.0,0.0,4.0,0.0,117.0,704.0
2017-01-01 18:00:00,498.0,687.0,214.0,0.0,2.0,0.0,0.0,3.0,0.0,122.0,616.0
2017-01-01 19:00:00,482.0,620.0,199.0,0.0,2.0,0.0,0.0,6.0,0.0,122.0,628.0
2017-01-01 20:00:00,477.0,564.0,179.0,0.0,2.0,0.0,0.0,2.0,0.0,120.0,838.0
2017-01-01 21:00:00,441.0,405.0,171.0,0.0,2.0,0.0,0.0,1.0,0.0,121.0,994.0
2017-01-01 22:00:00,410.0,382.0,162.0,0.0,2.0,0.0,0.0,1.0,0.0,121.0,1089.0
2017-01-01 23:00:00,412.0,349.0,162.0,0.0,2.0,0.0,0.0,1.0,0.0,115.0,1138.0
2017-01-02 00:00:00,349.0,325.0,156.0,0.0,2.0,0.0,0.0,2.0,0.0,113.0,1194.0
2017-01-02 01:00:00,353.0,306.0,152.0,0.0,2.0,0.0,0.0,7.0,0.0,104.0,1110.0
