MTU,Biomass,Coal,Gas,Geothermal,Hydro,Hydro Discharge,Nuclear,Oil,Solar,Unknown,Wind
2017-01-01 00:00:00,11.0,548.0,42.0,0.0,130.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-01 01:00:00,11.0,566.0,42.0,0.0,167.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-01 02:00:00,11.0,581.0,43.0,0.0,138.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-01 03:00:00,10.0,573.0,43.0,0.0,104.0,0.0,691.0,0.0,0.0,17.0,0.0
2017-01-01 04:00:00,11.0,567.0,47.0,0.0,97.0,0.0,691.0,0.0,0.0,17.0,0.0
2017-01-01 05:00:00,10.0,480.0,48.0,0.0,49.0,0.0,691.0,0.0,0.0,17.0,0.0
2017-01-01 06:00:00,10.0,464.0,48.0,0.0,63.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-01 07:00:00,10.0,375.0,48.0,0.0,111.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-01 08:00:00,10.0,375.0,49.0,0.0,131.0,0.0,691.0,0.0,14.0,16.0,0.0
2017-01-01 09:00:00,10.0,461.0,48.0,0.0,127.0,0.0,691.0,0.0,52.0,15.0,0.0
2017-01-01 10:00:00,10.0,529.0,49.0,0.0,161.0,0.0,691.0,0.0,91.0,16.0,0.0
2017-01-01 11:00:00,10.0,565.0,49.0,0.0,247.0,0.0,691.0,0.0,117.0,16.0,0.0
2017-01-01 12:00:00,10.0,558.0,50.0,0.0,226.0,0.0,691.0,0.0,125.0,16.0,0.0
2017-01-01 13:00:00,10.0,510.0,50.0,0.0,185.0,0.0,691.0,0.0,109.0,16.0,0.0
2017-01-01 14:00:00,10.0,558.0,50.0,0.0,181.0,0.0,691.0,0.0,72.0,16.0,0.0
2017-01-01 15:00:00,10.0,564.0,50.0,0.0,237.0,0.0,691.0,0.0,29.0,16.0,0.0
2017-01-01 16:00:00,10.0,589.0,50.0,0.0,304.0,0.0,691.0,0.0,5.0,16.0,0.0
2017-01-01 17:00:00,10.0,604.0,51.0,0.0,618.0,0.0,691.0,0.0,0.0,15.0,0.0
2017-01-01 18:00:00,10.0,602.0,51.0,0.0,686.0,0.0,691.0,0.0,0.0,17.0,0.0
2017-01-01 19:00:00,10.0,603.0,51.0,0.0,698.0,0.0,691.0,0.0,0.0,17.0,0.0
2017-01-01 20:00:00,10.0,583.0,51.0,0.0,355.0,0.0,691.0,0.0,0.0,17.0,0.0
2017-01-01 21:00:00,10.0,569.0,44.0,0.0,222.0,0.0,691.0,0.0,0.0,17.0,0.0
2017-01-01 22:00:00,11.0,572.0,44.0,0.0,217.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-01 23:00:00,11.0,565.0,43.0,0.0,172.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-02 00:00:00,11.0,567.0,43.0,0.0,74.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-02 01:00:00,11.0,555.0,44.0,0.0,79.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-02 02:00:00,11.0,468.0,48.0,0.0,53.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-02 03:00:00,10.0,452.0,50.0,0.0,52.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-02 04:00:00,11.0,464.0,50.0,0.0,52.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-02 05:00:00,10.0,563.0,50.0,0.0,70.0,0.0,690.0,0.0,0.0,16.0,0.0
2017-01-02 06:00:00,10.0,558.0,50.0,0.0,129.0,0.0,690.0,0.0,0.0,16.0,0.0
2017-01-02 07:00:00,9.0,476.0,50.0,0.0,317.0,0.0,690.0,0.0,0.0,16.0,0.0
2017-01-02 08:00:00,10.0,571.0,50.0,0.0,330.0,0.0,691.0,0.0,12.0,16.0,0.0
2017-01-02 09:00:00,10.0,567.0,51.0,0.0,335.0,0.0,691.0,0.0,46.0,16.0,0.0
2017-01-02 10:00:00,10.0,571.0,51.0,0.0,350.0,0.0,692.0,0.0,83.0,16.0,0.0
2017-01-02 11:00:00,10.0,567.0,51.0,0.0,295.0,0.0,692.0,0.0,109.0,17.0,0.0
2017-01-02 12:00:00,10.0,569.0,50.0,0.0,248.0,0.0,692.0,0.0,117.0,17.0,0.0
2017-01-02 13:00:00,10.0,573.0,50.0,0.0,335.0,0.0,692.0,0.0,101.0,16.0,0.0
2017-01-02 14:00:00,10.0,492.0,50.0,0.0,317.0,0.0,692.0,0.0,65.0,16.0,0.0
2017-01-02 15:00:00,10.0,574.0,49.0,0.0,374.0,0.0,692.0,0.0,25.0,16.0,0.0
2017-01-02 16:00:00,10.0,603.0,50.0,0.0,658.0,0.0,692.0,0.0,4.0,15.0,0.0
2017-01-02 17:00:00,10.0,598.0,50.0,0.0,770.0,0.0,692.0,0.0,0.0,15.0,0.0
2017-01-02 18:00:00,10.0,593.0,50.0,0.0,770.0,0.0,692.0,0.0,0.0,15.0,0.0
2017-01-02 19:00:00,10.0,595.0,50.0,0.0,569.0,0.0,691.0,0.0,0.0,15.0,0.0
2017-01-02 20:00:00,10.0,578.0,49.0,0.0,449.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-02 21:00:00,10.0,536.0,44.0,0.0,288.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-02 22:00:00,11.0,532.0,44.0,0.0,165.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-02 23:00:00,11.0,543.0,41.0,0.0,115.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-03 00:00:00,11.0,547.0,40.0,0.0,99.0,0.0,691.0,0.0,0.0,16.0,0.0
2017-01-03 01:00:00,11.0,525.0,39.0,0.0,66.0,0.0,691.0,0.0,0.0,16.0,2.0
2017-01-03 02:00:00,11.0,518.0,39.0,0.0,64.0,0.0,691.0,0.0,0.0,16.0,3.0
2017-01-03 03:00:00,10.0,523.0,39.0,0.0,64.0,0.0,691.0,0.0,0.0,16.0,3.0
2017-01-03 04:00:00,11.0,535.0,46.0,0.0,65.0,0.0,691.0,0.0,0.0,16.0,3.0
2017-01-03 05:00:00,11.0,537.0,47.0,0.0,78.0,0.0,691.0,0.0,0.0,16.0,3.0
2017-01-03 06:00:00,10.0,529.0,52.0,0.0,154.0,0.0,691.0,0.0,0.0,16.0,3.0
2017-01-03 07:00:00,10.0,559.0,55.0,0.0,336.0,0.0,691.0,0.0,0.0,16.0,3.0
2017-01-03 08:00:00,9.0,579.0,56.0,0.0,356.0,0.0,691.0,0.0,7.0,16.0,3.0
