MTU,Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
2023-01-01 00:00:00,138.0,148.0,77.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,69.0,710.0
2023-01-01 01:00:00,166.0,147.0,76.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,69.0,1133.0
2023-01-01 02:00:00,223.0,148.0,81.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,69.0,1149.0
2023-01-01 03:00:00,256.0,148.0,81.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,69.0,1158.0
2023-01-01 04:00:00,240.0,148.0,78.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,69.0,1130.0
2023-01-01 05:00:00,262.0,147.0,80.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,69.0,925.0
2023-01-01 06:00:00,175.0,147.0,79.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,69.0,956.0
2023-01-01 07:00:00,92.0,145.0,77.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,72.0,1239.0
2023-01-01 08:00:00,96.0,146.0,77.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,71.0,1742.0
2023-01-01 09:00:00,124.0,146.0,78.0,9.0,0.0,2.0,0.0,1.0,7.0,0.0,71.0,2282.0
2023-01-01 10:00:00,107.0,149.0,79.0,9.0,0.0,2.0,0.0,1.0,39.0,0.0,72.0,2720.0
2023-01-01 11:00:00,102.0,147.0,78.0,9.0,0.0,2.0,0.0,1.0,65.0,0.0,71.0,2595.0
2023-01-01 12:00:00,95.0,146.0,77.0,9.0,0.0,2.0,0.0,1.0,101.0,0.0,71.0,2867.0
2023-01-01 13:00:00,110.0,241.0,76.0,9.0,0.0,2.0,0.0,1.0,83.0,0.0,70.0,2629.0
2023-01-01 14:00:00,103.0,252.0,78.0,9.0,0.0,2.0,0.0,1.0,62.0,0.0,72.0,3710.0
2023-01-01 15:00:00,114.0,256.0,78.0,10.0,0.0,2.0,0.0,1.0,17.0,0.0,73.0,3731.0
2023-01-01 16:00:00,99.0,289.0,83.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,74.0,3725.0
2023-01-01 17:00:00,202.0,399.0,111.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,73.0,3643.0
2023-01-01 18:00:00,161.0,418.0,109.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,73.0,3427.0
2023-01-01 19:00:00,123.0,302.0,83.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,69.0,3212.0
2023-01-01 20:00:00,120.0,267.0,81.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,64.0,2884.0
2023-01-01 21:00:00,107.0,249.0,80.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,59.0,2615.0
2023-01-01 22:00:00,94.0,227.0,80.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,59.0,2519.0
2023-01-01 23:00:00,99.0,218.0,81.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,59.0,2186.0
2023-01-02 00:00:00,113.0,196.0,84.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,61.0,1748.0
2023-01-02 01:00:00,125.0,190.0,83.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,60.0,1434.0
2023-01-02 02:00:00,127.0,191.0,84.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,62.0,1222.0
2023-01-02 03:00:00,108.0,192.0,83.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,62.0,1051.0
2023-01-02 04:00:00,112.0,202.0,85.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,63.0,878.0
