MTU,Biomass,Coal,Gas,Geothermal,Hydro,Hydro Discharge,Nuclear,Oil,Solar,Unknown,Wind
2020-01-01 00:00:00,549.0,1023.0,565.0,0.0,1166.0,0.0,2798.0,1.0,0.0,146.0,1219.0
2020-01-01 01:00:00,546.0,985.0,563.0,0.0,980.0,0.0,2798.0,1.0,0.0,146.0,1197.0
2020-01-01 02:00:00,547.0,981.0,562.0,0.0,929.0,0.0,2798.0,1.0,0.0,149.0,1190.0
2020-01-01 03:00:00,542.0,982.0,574.0,0.0,889.0,0.0,2797.0,1.0,0.0,148.0,1050.0
2020-01-01 04:00:00,542.0,998.0,562.0,0.0,912.0,0.0,2797.0,1.0,0.0,145.0,916.0
2020-01-01 05:00:00,544.0,1004.0,562.0,0.0,875.0,0.0,2797.0,1.0,0.0,144.0,897.0
2020-01-01 06:00:00,542.0,1005.0,585.0,0.0,904.0,0.0,2797.0,1.0,0.0,141.0,863.0
2020-01-01 07:00:00,542.0,1002.0,618.0,0.0,1070.0,0.0,2797.0,1.0,0.0,134.0,880.0
2020-01-01 08:00:00,542.0,1009.0,645.0,0.0,1094.0,0.0,2797.0,1.0,0.0,128.0,952.0
2020-01-01 09:00:00,548.0,1005.0,678.0,0.0,1143.0,0.0,2797.0,1.0,0.0,125.0,1062.0
2020-01-01 10:00:00,577.0,1002.0,714.0,0.0,1184.0,0.0,2797.0,1.0,0.0,112.0,1186.0
2020-01-01 11:00:00,602.0,998.0,697.0,0.0,1182.0,0.0,2797.0,1.0,0.0,110.0,1283.0
2020-01-01 12:00:00,604.0,992.0,693.0,0.0,1109.0,0.0,2796.0,1.0,0.0,110.0,1356.0
2020-01-01 13:00:00,609.0,995.0,700.0,0.0,1081.0,0.0,2796.0,1.0,0.0,109.0,1408.0
2020-01-01 14:00:00,603.0,993.0,704.0,0.0,1144.0,0.0,2796.0,1.0,0.0,109.0,1410.0
2020-01-01 15:00:00,599.0,989.0,705.0,0.0,1338.0,0.0,2797.0,1.0,0.0,109.0,1411.0
2020-01-01 16:00:00,603.0,983.0,711.0,0.0,1508.0,0.0,2797.0,1.0,0.0,107.0,1439.0
2020-01-01 17:00:00,602.0,940.0,700.0,0.0,1604.0,0.0,2796.0,1.0,0.0,106.0,1391.0
2020-01-01 18:00:00,591.0,899.0,712.0,0.0,1604.0,0.0,2796.0,1.0,0.0,106.0,1418.0
2020-01-01 19:00:00,594.0,875.0,718.0,0.0,1627.0,0.0,2796.0,1.0,0.0,106.0,1436.0
2020-01-01 20:00:00,605.0,847.0,717.0,0.0,1546.0,0.0,2796.0,1.0,0.0,106.0,1501.0
