MTU,Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
2021-01-01 00:00:00,291.0,3836.0,591.0,8.0,0.0,162.0,0.0,322.0,0.0,3468.0,23.0,68.0
2021-01-01 01:00:00,290.0,3616.0,565.0,7.0,0.0,159.0,0.0,322.0,0.0,3466.0,23.0,65.0
2021-01-01 02:00:00,285.0,3487.0,567.0,8.0,0.0,158.0,0.0,323.0,0.0,3464.0,23.0,57.0
2021-01-01 03:00:00,291.0,3465.0,564.0,7.0,0.0,157.0,0.0,322.0,0.0,3467.0,23.0,76.0
2021-01-01 04:00:00,292.0,3517.0,569.0,7.0,0.0,156.0,0.0,322.0,0.0,3471.0,24.0,70.0
2021-01-01 05:00:00,292.0,3556.0,574.0,7.0,0.0,157.0,0.0,321.0,0.0,3472.0,23.0,58.0
2021-01-01 06:00:00,292.0,3579.0,587.0,7.0,0.0,162.0,0.0,345.0,0.0,3473.0,23.0,46.0
2021-01-01 07:00:00,293.0,3683.0,574.0,7.0,0.0,189.0,0.0,351.0,2.0,3476.0,23.0,59.0
2021-01-01 08:00:00,293.0,3568.0,539.0,7.0,0.0,187.0,0.0,356.0,29.0,3479.0,23.0,63.0
2021-01-01 09:00:00,292.0,3629.0,577.0,7.0,0.0,172.0,0.0,356.0,142.0,3479.0,23.0,61.0
2021-01-01 10:00:00,292.0,3570.0,582.0,7.0,0.0,239.0,0.0,359.0,235.0,3479.0,23.0,51.0
2021-01-01 11:00:00,291.0,3653.0,590.0,7.0,0.0,241.0,0.0,366.0,292.0,3479.0,23.0,45.0
2021-01-01 12:00:00,291.0,3909.0,584.0,7.0,0.0,234.0,0.0,364.0,285.0,3477.0,23.0,34.0
2021-01-01 13:00:00,291.0,3893.0,607.0,7.0,0.0,237.0,0.0,355.0,229.0,3475.0,23.0,30.0
2021-01-01 14:00:00,291.0,3805.0,584.0,7.0,0.0,199.0,0.0,349.0,133.0,3474.0,23.0,32.0
2021-01-01 15:00:00,291.0,3774.0,578.0,7.0,0.0,260.0,0.0,357.0,38.0,3473.0,23.0,27.0
2021-01-01 16:00:00,291.0,3802.0,599.0,7.0,0.0,383.0,0.0,353.0,3.0,3471.0,23.0,29.0
2021-01-01 17:00:00,293.0,3895.0,622.0,7.0,0.0,332.0,0.0,356.0,0.0,3473.0,23.0,30.0
2021-01-01 18:00:00,292.0,3980.0,630.0,7.0,0.0,417.0,0.0,369.0,0.0,3473.0,23.0,33.0
2021-01-01 19:00:00,292.0,3981.0,617.0,7.0,0.0,411.0,0.0,372.0,0.0,3470.0,23.0,32.0
2021-01-01 20:00:00,291.0,4013.0,622.0,7.0,0.0,279.0,0.0,366.0,0.0,3472.0,23.0,36.0
2021-01-01 21:00:00,291.0,3911.0,613.0,7.0,0.0,172.0,0.0,351.0,0.0,3474.0,23.0,31.0
2021-01-01 22:00:00,289.0,3783.0,585.0,7.0,0.0,162.0,0.0,325.0,0.0,3470.0,23.0,31.0
2021-01-01 23:00:00,290.0,3767.0,574.0,7.0,0.0,160.0,0.0,322.0,0.0,3471.0,24.0,27.0
2021-01-02 00:00:00,283.0,3558.0,562.0,7.0,0.0,170.0,0.0,319.0,0.0,3473.0,24.0,23.0
2021-01-02 01:00:00,279.0,3242.0,559.0,7.0,0.0,161.0,0.0,320.0,0.0,3470.0,24.0,30.0
2021-01-02 02:00:00,281.0,3155.0,563.0,7.0,0.0,162.0,0.0,320.0,0.0,3466.0,23.0,29.0
2021-01-02 03:00:00,283.0,3204.0,562.0,7.0,0.0,162.0,0.0,319.0,0.0,3467.0,24.0,22.0
2021-01-02 04:00:00,283.0,3178.0,557.0,7.0,0.0,161.0,0.0,319.0,0.0,3466.0,24.0,23.0
2021-01-02 05:00:00,284.0,3256.0,566.0,7.0,0.0,161.0,0.0,320.0,0.0,3466.0,24.0,25.0
2021-01-02 06:00:00,286.0,3565.0,583.0,7.0,0.0,165.0,0.0,348.0,0.0,3467.0,24.0,29.0
2021-01-02 07:00:00,294.0,3955.0,676.0,7.0,0.0,189.0,0.0,360.0,2.0,3467.0,24.0,27.0
2021-01-02 08:00:00,294.0,3882.0,977.0,7.0,0.0,189.0,0.0,363.0,13.0,3466.0,24.0,26.0
2021-01-02 09:00:00,293.0,4135.0,1310.0,7.0,0.0,463.0,0.0,362.0,62.0,3467.0,24.0,25.0
2021-01-02 10:00:00,296.0,4254.0,1401.0,7.0,0.0,389.0,0.0,370.0,105.0,3465.0,24.0,23.0
2021-01-02 11:00:00,298.0,4315.0,1415.0,7.0,0.0,391.0,0.0,373.0,121.0,3465.0,24.0,22.0
2021-01-02 12:00:00,296.0,4317.0,1421.0,7.0,0.0,484.0,0.0,374.0,137.0,3466.0,24.0,21.0
2021-01-02 13:00:00,297.0,4298.0,1354.0,7.0,0.0,318.0,0.0,366.0,153.0,3462.0,24.0,23.0
2021-01-02 14:00:00,300.0,4282.0,1288.0,7.0,0.0,300.0,0.0,361.0,61.0,3460.0,24.0,23.0
2021-01-02 15:00:00,301.0,4285.0,1283.0,7.0,0.0,441.0,0.0,363.0,12.0,3460.0,24.0,26.0
2021-01-02 16:00:00,301.0,4289.0,1439.0,7.0,0.0,691.0,0.0,364.0,2.0,3457.0,24.0,27.0
2021-01-02 17:00:00,301.0,4289.0,1444.0,7.0,0.0,983.0,0.0,372.0,0.0,3456.0,24.0,33.0
2021-01-02 18:00:00,301.0,4289.0,1452.0,7.0,0.0,956.0,0.0,375.0,0.0,3456.0,24.0,48.0
2021-01-02 19:00:00,301.0,4169.0,1393.0,7.0,0.0,729.0,0.0,373.0,0.0,3453.0,24.0,52.0
2021-01-02 20:00:00,302.0,4209.0,696.0,9.0,0.0,1218.0,0.0,366.0,0.0,3453.0,24.0,51.0
2021-01-02 21:00:00,297.0,4160.0,580.0,7.0,0.0,935.0,0.0,355.0,0.0,3452.0,24.0,49.0
2021-01-02 22:00:00,296.0,4068.0,558.0,7.0,0.0,277.0,0.0,331.0,0.0,3452.0,24.0,50.0
2021-01-02 23:00:00,288.0,3935.0,552.0,7.0,0.0,161.0,0.0,324.0,0.0,3450.0,24.0,52.0
2021-01-03 00:00:00,283.0,3268.0,558.0,8.0,0.0,162.0,0.0,320.0,0.0,3425.0,23.0,57.0
2021-01-03 01:00:00,283.0,3185.0,555.0,8.0,0.0,162.0,0.0,320.0,0.0,3414.0,23.0,67.0
2021-01-03 02:00:00,282.0,3161.0,561.0,9.0,0.0,162.0,0.0,320.0,0.0,3445.0,23.0,76.0
2021-01-03 03:00:00,282.0,3065.0,560.0,7.0,0.0,161.0,0.0,320.0,0.0,3448.0,23.0,92.0
2021-01-03 04:00:00,281.0,3055.0,562.0,7.0,0.0,161.0,0.0,320.0,0.0,3449.0,23.0,91.0
2021-01-03 05:00:00,282.0,2993.0,569.0,7.0,0.0,161.0,0.0,319.0,0.0,3448.0,23.0,85.0
2021-01-03 06:00:00,283.0,3042.0,582.0,7.0,0.0,165.0,0.0,343.0,0.0,3450.0,23.0,64.0
2021-01-03 07:00:00,283.0,2983.0,565.0,7.0,0.0,176.0,0.0,348.0,2.0,3451.0,24.0,56.0
