MTU,Biomass,Coal,Gas,Geothermal,Hydro,Hydro Discharge,Nuclear,Oil,Solar,Unknown,Wind
2023-01-01 00:00:00,438.0,1237.0,1515.0,0.0,36.0,0.0,7812.0,0.0,0.0,203.0,241.0
2023-01-01 01:00:00,441.0,1318.0,1502.0,0.0,36.0,0.0,7694.0,0.0,0.0,217.0,224.0
2023-01-01 02:00:00,436.0,1277.0,1245.0,0.0,36.0,0.0,6948.0,0.0,0.0,211.0,176.0
2023-01-01 03:00:00,438.0,966.0,815.0,0.0,36.0,0.0,6623.0,0.0,0.0,204.0,255.0
2023-01-01 04:00:00,438.0,939.0,805.0,0.0,36.0,0.0,6621.0,0.0,0.0,194.0,351.0
2023-01-01 05:00:00,438.0,941.0,777.0,0.0,36.0,0.0,6627.0,0.0,0.0,198.0,304.0
2023-01-01 06:00:00,439.0,933.0,994.0,0.0,36.0,0.0,6622.0,0.0,0.0,212.0,186.0
2023-01-01 07:00:00,440.0,1232.0,1240.0,0.0,36.0,0.0,6624.0,0.0,74.0,224.0,196.0
2023-01-01 08:00:00,435.0,1316.0,1368.0,0.0,36.0,0.0,7415.0,0.0,1027.0,251.0,184.0
2023-01-01 09:00:00,423.0,1312.0,1125.0,0.0,36.0,0.0,7795.0,0.0,2465.0,258.0,151.0
2023-01-01 10:00:00,423.0,1157.0,958.0,0.0,36.0,0.0,7797.0,0.0,3048.0,294.0,106.0
2023-01-01 11:00:00,418.0,1086.0,1298.0,0.0,36.0,0.0,7822.0,0.0,3280.0,311.0,61.0
2023-01-01 12:00:00,417.0,1026.0,1321.0,0.0,38.0,0.0,7816.0,0.0,2964.0,330.0,41.0
2023-01-01 13:00:00,418.0,972.0,1377.0,0.0,40.0,0.0,7813.0,0.0,2494.0,327.0,13.0
2023-01-01 14:00:00,422.0,938.0,1370.0,0.0,40.0,0.0,7814.0,0.0,1439.0,320.0,36.0
2023-01-01 15:00:00,438.0,1229.0,1587.0,0.0,43.0,0.0,7807.0,0.0,335.0,297.0,57.0
2023-01-01 16:00:00,450.0,1324.0,1451.0,0.0,44.0,0.0,7811.0,0.0,3.0,271.0,72.0
2023-01-01 17:00:00,449.0,1326.0,1401.0,0.0,44.0,0.0,7797.0,0.0,0.0,231.0,93.0
2023-01-01 18:00:00,449.0,1311.0,1370.0,0.0,44.0,0.0,7811.0,0.0,0.0,226.0,121.0
2023-01-01 19:00:00,450.0,1342.0,1189.0,0.0,44.0,0.0,7811.0,0.0,0.0,224.0,103.0
2023-01-01 20:00:00,450.0,1330.0,1309.0,0.0,44.0,0.0,7810.0,0.0,0.0,218.0,140.0
2023-01-01 21:00:00,452.0,1316.0,1578.0,0.0,46.0,0.0,7811.0,0.0,0.0,210.0,110.0
2023-01-01 22:00:00,450.0,1319.0,1626.0,0.0,44.0,0.0,7816.0,0.0,0.0,213.0,119.0
2023-01-01 23:00:00,452.0,1320.0,1717.0,0.0,46.0,0.0,7809.0,0.0,0.0,207.0,97.0
2023-01-02 00:00:00,475.0,1321.0,1582.0,0.0,52.0,0.0,7818.0,0.0,0.0,214.0,53.0
2023-01-02 01:00:00,485.0,1135.0,1600.0,0.0,52.0,0.0,7811.0,0.0,0.0,208.0,28.0
2023-01-02 02:00:00,484.0,1015.0,1848.0,0.0,52.0,0.0,7811.0,0.0,0.0,206.0,64.0
2023-01-02 03:00:00,488.0,999.0,1817.0,0.0,52.0,0.0,7811.0,0.0,0.0,207.0,96.0
2023-01-02 04:00:00,488.0,962.0,1692.0,0.0,52.0,0.0,7550.0,0.0,0.0,202.0,152.0
2023-01-02 05:00:00,488.0,974.0,1885.0,0.0,52.0,0.0,7515.0,0.0,0.0,204.0,140.0
2023-01-02 06:00:00,484.0,1110.0,2021.0,0.0,52.0,0.0,7696.0,0.0,0.0,206.0,117.0
2023-01-02 07:00:00,476.0,1065.0,1599.0,0.0,52.0,0.0,7816.0,0.0,65.0,212.0,100.0
2023-01-02 08:00:00,468.0,936.0,1908.0,0.0,52.0,0.0,7635.0,0.0,659.0,234.0,132.0
2023-01-02 09:00:00,457.0,938.0,2463.0,0.0,52.0,0.0,7571.0,0.0,1584.0,245.0,123.0
2023-01-02 10:00:00,458.0,1264.0,2839.0,0.0,52.0,0.0,7651.0,0.0,2648.0,283.0,66.0
2023-01-02 11:00:00,459.0,1419.0,2110.0,0.0,52.0,0.0,7813.0,0.0,3316.0,317.0,46.0
2023-01-02 12:00:00,461.0,1465.0,1936.0,0.0,48.0,0.0,7809.0,0.0,3170.0,338.0,39.0
2023-01-02 13:00:00,464.0,1067.0,2520.0,0.0,49.0,0.0,7816.0,0.0,2382.0,336.0,25.0
2023-01-02 14:00:00,471.0,979.0,2706.0,0.0,52.0,0.0,7823.0,0.0,1333.0,323.0,16.0
2023-01-02 15:00:00,480.0,1036.0,2763.0,0.0,52.0,0.0,7823.0,1.0,369.0,292.0,21.0
2023-01-02 16:00:00,483.0,1465.0,2580.0,0.0,52.0,0.0,7827.0,0.0,4.0,265.0,43.0
