MTU,Biomass,Coal,Gas,Geothermal,Hydro,Hydro Discharge,Nuclear,Oil,Solar,Unknown,Wind,CI_avg
2019-01-01 00:00:00,71.0,5.0,49.0,0.0,3.0,0.0,0.0,459.0,1.0,17.0,238.0,230.09075889679096
2019-01-01 01:00:00,71.0,5.0,49.0,0.0,3.0,0.0,0.0,484.0,1.0,17.0,244.0,225.18948994816998
2019-01-01 02:00:00,72.0,5.0,49.0,0.0,3.0,0.0,0.0,471.0,1.0,18.0,237.0,228.0115651284986
2019-01-01 03:00:00,68.0,4.0,49.0,0.0,3.0,0.0,0.0,455.0,1.0,19.0,227.0,225.66996737643606
2019-01-01 04:00:00,70.0,4.0,49.0,0.0,3.0,0.0,0.0,461.0,1.0,21.0,206.0,221.56556104053325
2019-01-01 05:00:00,70.0,4.0,49.0,0.0,3.0,0.0,0.0,469.0,1.0,22.0,202.0,218.79279270205083
2019-01-01 06:00:00,70.0,4.0,49.0,0.0,3.0,0.0,0.0,479.0,1.0,22.0,199.0,215.56165390970838
2019-01-01 07:00:00,69.0,4.0,49.0,0.0,3.0,0.0,0.0,615.0,1.0,23.0,204.0,187.45812215706053
2019-01-01 08:00:00,70.0,4.0,49.0,0.0,3.0,0.0,0.0,569.0,1.0,22.0,210.0,198.32998847193542
2019-01-01 09:00:00,70.0,4.0,49.0,0.0,3.0,0.0,0.0,470.0,1.0,23.0,194.0,216.7897274449529
2019-01-01 10:00:00,70.0,4.0,49.0,0.0,3.0,0.0,0.0,458.0,1.0,22.0,174.0,214.4017701840224
2019-01-01 11:00:00,70.0,4.0,49.0,0.0,3.0,0.0,0.0,449.0,1.0,21.0,163.0,213.5092020846184
2019-01-01 12:00:00,70.0,4.0,49.0,0.0,3.0,0.0,0.0,453.0,1.0,22.0,136.0,205.06574648227422
2019-01-01 13:00:00,70.0,4.0,49.0,0.0,3.0,0.0,0.0,466.0,1.0,22.0,126.0,198.75830876663352
2019-01-01 14:00:00,71.0,5.0,49.0,0.0,3.0,0.0,0.0,451.0,1.0,23.0,135.0,207.189174666556
2019-01-01 15:00:00,72.0,5.0,49.0,0.0,3.0,0.0,0.0,467.0,1.0,22.0,136.0,204.19533894558722
2019-01-01 16:00:00,72.0,5.0,49.0,0.0,3.0,0.0,0.0,468.0,1.0,22.0,151.0,208.18950981281807
2019-01-01 17:00:00,73.0,5.0,48.0,0.0,3.0,0.0,0.0,497.0,1.0,23.0,127.0,195.8685863804942
2019-01-01 18:00:00,74.0,5.0,48.0,0.0,3.0,0.0,0.0,575.0,1.0,22.0,148.0,185.70724866818477
2019-01-01 19:00:00,74.0,5.0,49.0,0.0,3.0,0.0,0.0,579.0,1.0,22.0,138.0,182.02681483982425
2019-01-01 20:00:00,72.0,5.0,48.0,0.0,3.0,0.0,0.0,581.0,1.0,23.0,116.0,173.7869023545545
2019-01-01 21:00:00,72.0,5.0,48.0,0.0,3.0,0.0,0.0,589.0,1.0,23.0,120.0,173.4437976099349
2019-01-01 22:00:00,72.0,5.0,44.0,0.0,3.0,0.0,0.0,522.0,1.0,23.0,131.0,190.98940232307262
2019-01-01 23:00:00,71.0,5.0,44.0,0.0,3.0,0.0,0.0,465.0,1.0,23.0,158.0,211.17459915838583
2019-01-02 00:00:00,71.0,5.0,44.0,0.0,3.0,0.0,0.0,458.0,1.0,23.0,151.0,211.05850459850137
2019-01-02 01:00:00,70.0,5.0,46.0,0.0,3.0,0.0,0.0,459.0,1.0,23.0,144.0,207.23439094670704
2019-01-02 02:00:00,71.0,5.0,48.0,0.0,3.0,0.0,0.0,456.0,1.0,22.0,147.0,209.26381463817472
2019-01-02 03:00:00,68.0,4.0,48.0,0.0,3.0,0.0,0.0,461.0,1.0,23.0,140.0,202.39694914149712
2019-01-02 04:00:00,69.0,4.0,48.0,0.0,3.0,0.0,0.0,467.0,1.0,24.0,152.0,205.75268788806724
2019-01-02 05:00:00,69.0,4.0,49.0,0.0,3.0,0.0,0.0,651.0,1.0,23.0,157.0,169.34923086851913
