"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IE(SEM)","01.01.2021 00:00 - 01.01.2021 00:30 (CET/CEST)","n/e","n/e","n/e","1229","260","184","n/e","65","n/e","0","73","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2701"
"BZN|IE(SEM)","01.01.2021 00:30 - 01.01.2021 01:00 (CET/CEST)","n/e","n/e","n/e","1124","273","164","n/e","82","n/e","0","73","151","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2530"
"BZN|IE(SEM)","01.01.2021 01:00 - 01.01.2021 01:30 (CET/CEST)","n/e","n/e","n/e","983","276","0","n/e","69","n/e","0","73","150","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2504"
"BZN|IE(SEM)","01.01.2021 01:30 - 01.01.2021 02:00 (CET/CEST)","n/e","n/e","n/e","1045","281","0","n/e","65","n/e","0","72","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2511"
"BZN|IE(SEM)","01.01.2021 02:00 - 01.01.2021 02:30 (CET/CEST)","n/e","n/e","n/e","1059","279","0","n/e","65","n/e","0","72","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2504"
"BZN|IE(SEM)","01.01.2021 02:30 - 01.01.2021 03:00 (CET/CEST)","n/e","n/e","n/e","936","276","0","n/e","65","n/e","0","72","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2500"
"BZN|IE(SEM)","01.01.2021 03:00 - 01.01.2021 03:30 (CET/CEST)","n/e","n/e","n/e","783","277","0","n/e","66","n/e","0","73","148","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2571"
"BZN|IE(SEM)","01.01.2021 03:30 - 01.01.2021 04:00 (CET/CEST)","n/e","n/e","n/e","732","248","0","n/e","65","n/e","0","71","157","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2505"
"BZN|IE(SEM)","01.01.2021 04:00 - 01.01.2021 04:30 (CET/CEST)","n/e","n/e","n/e","710","223","0","n/e","66","n/e","0","72","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2441"
"BZN|IE(SEM)","01.01.2021 04:30 - 01.01.2021 05:00 (CET/CEST)","n/e","n/e","n/e","674","224","0","n/e","41","n/e","0","71","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2361"
"BZN|IE(SEM)","01.01.2021 05:00 - 01.01.2021 05:30 (CET/CEST)","n/e","n/e","n/e","679","211","0","n/e","41","n/e","0","71","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2380"
"BZN|IE(SEM)","01.01.2021 05:30 - 01.01.2021 06:00 (CET/CEST)","n/e","n/e","n/e","670","208","0","n/e","41","n/e","0","71","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2327"
"BZN|IE(SEM)","01.01.2021 06:00 - 01.01.2021 06:30 (CET/CEST)","n/e","n/e","n/e","666","209","0","n/e","41","n/e","0","71","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2369"
"BZN|IE(SEM)","01.01.2021 06:30 - 01.01.2021 07:00 (CET/CEST)","n/e","n/e","n/e","679","204","0","n/e","41","n/e","0","71","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2296"
"BZN|IE(SEM)","01.01.2021 07:00 - 01.01.2021 07:30 (CET/CEST)","n/e","n/e","n/e","672","209","204","n/e","41","n/e","0","71","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2117"
"BZN|IE(SEM)","01.01.2021 07:30 - 01.01.2021 08:00 (CET/CEST)","n/e","n/e","n/e","661","253","237","n/e","41","n/e","0","71","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2173"
"BZN|IE(SEM)","01.01.2021 08:00 - 01.01.2021 08:30 (CET/CEST)","n/e","n/e","n/e","698","264","214","n/e","65","n/e","10","0","150","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1899"
"BZN|IE(SEM)","01.01.2021 08:30 - 01.01.2021 09:00 (CET/CEST)","n/e","n/e","n/e","731","275","169","n/e","65","n/e","11","0","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1878"
"BZN|IE(SEM)","01.01.2021 09:00 - 01.01.2021 09:30 (CET/CEST)","n/e","n/e","n/e","762","302","201","n/e","65","n/e","10","0","169","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1878"
"BZN|IE(SEM)","01.01.2021 09:30 - 01.01.2021 10:00 (CET/CEST)","n/e","n/e","n/e","743","394","188","n/e","66","n/e","10","0","186","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1762"
"BZN|IE(SEM)","01.01.2021 10:00 - 01.01.2021 10:30 (CET/CEST)","n/e","n/e","n/e","814","385","213","n/e","65","n/e","12","0","199","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1730"
"BZN|IE(SEM)","01.01.2021 10:30 - 01.01.2021 11:00 (CET/CEST)","n/e","n/e","n/e","1016","427","378","n/e","66","n/e","13","0","198","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1576"
"BZN|IE(SEM)","01.01.2021 11:00 - 01.01.2021 11:30 (CET/CEST)","n/e","n/e","n/e","1061","466","436","n/e","66","n/e","12","0","197","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1587"
"BZN|IE(SEM)","01.01.2021 11:30 - 01.01.2021 12:00 (CET/CEST)","n/e","n/e","n/e","1384","477","430","n/e","65","n/e","10","0","197","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1369"
"BZN|IE(SEM)","01.01.2021 12:00 - 01.01.2021 12:30 (CET/CEST)","n/e","n/e","n/e","1434","480","429","n/e","66","n/e","10","0","197","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1348"
"BZN|IE(SEM)","01.01.2021 12:30 - 01.01.2021 13:00 (CET/CEST)","n/e","n/e","n/e","1572","496","420","n/e","93","n/e","15","0","194","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1327"
"BZN|IE(SEM)","01.01.2021 13:00 - 01.01.2021 13:30 (CET/CEST)","n/e","n/e","n/e","1622","502","428","n/e","113","n/e","15","0","198","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1335"
"BZN|IE(SEM)","01.01.2021 13:30 - 01.01.2021 14:00 (CET/CEST)","n/e","n/e","n/e","1630","503","428","n/e","115","n/e","20","0","199","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1402"
"BZN|IE(SEM)","01.01.2021 14:00 - 01.01.2021 14:30 (CET/CEST)","n/e","n/e","n/e","1641","489","420","n/e","112","n/e","20","0","190","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1329"
"BZN|IE(SEM)","01.01.2021 14:30 - 01.01.2021 15:00 (CET/CEST)","n/e","n/e","n/e","1573","488","437","n/e","91","n/e","24","0","185","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1344"
