"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|DK1","01.09.2018 00:00 - 01.09.2018 01:00 (CET/CEST)","377","n/e","n/e","118","69","14","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","4","0","82","66","73"
"BZN|DK1","01.09.2018 01:00 - 01.09.2018 02:00 (CET/CEST)","378","n/e","n/e","93","27","6","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","0","78","54","75"
"BZN|DK1","01.09.2018 02:00 - 01.09.2018 03:00 (CET/CEST)","376","n/e","n/e","97","31","6","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","0","79","71","83"
"BZN|DK1","01.09.2018 03:00 - 01.09.2018 04:00 (CET/CEST)","354","n/e","n/e","87","33","7","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","0","73","78","73"
"BZN|DK1","01.09.2018 04:00 - 01.09.2018 05:00 (CET/CEST)","371","n/e","n/e","80","21","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","0","75","72","64"
"BZN|DK1","01.09.2018 05:00 - 01.09.2018 06:00 (CET/CEST)","369","n/e","n/e","84","27","6","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","0","73","95","57"
"BZN|DK1","01.09.2018 06:00 - 01.09.2018 07:00 (CET/CEST)","307","n/e","n/e","85","26","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","1","74","139","53"
"BZN|DK1","01.09.2018 07:00 - 01.09.2018 08:00 (CET/CEST)","371","n/e","n/e","95","29","6","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","14","75","110","49"
"BZN|DK1","01.09.2018 08:00 - 01.09.2018 09:00 (CET/CEST)","378","n/e","n/e","114","27","6","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","50","76","114","42"
"BZN|DK1","01.09.2018 09:00 - 01.09.2018 10:00 (CET/CEST)","378","n/e","n/e","118","27","6","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","115","78","119","37"
