"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|DK1","01.01.2022 00:00 - 01.01.2022 01:00 (CET/CEST)","210","n/e","n/e","141","177","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1","95","1055","948"
"BZN|DK1","01.01.2022 01:00 - 01.01.2022 02:00 (CET/CEST)","160","n/e","n/e","131","177","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1","93","1021","967"
"BZN|DK1","01.01.2022 02:00 - 01.01.2022 03:00 (CET/CEST)","251","n/e","n/e","129","177","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1","93","1025","859"
"BZN|DK1","01.01.2022 03:00 - 01.01.2022 04:00 (CET/CEST)","232","n/e","n/e","129","178","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1","93","939","771"
"BZN|DK1","01.01.2022 04:00 - 01.01.2022 05:00 (CET/CEST)","245","n/e","n/e","130","178","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1","93","792","779"
"BZN|DK1","01.01.2022 05:00 - 01.01.2022 06:00 (CET/CEST)","235","n/e","n/e","131","177","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1","93","880","610"
"BZN|DK1","01.01.2022 06:00 - 01.01.2022 07:00 (CET/CEST)","199","n/e","n/e","139","177","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1","93","762","543"
"BZN|DK1","01.01.2022 07:00 - 01.01.2022 08:00 (CET/CEST)","216","n/e","n/e","142","178","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1","90","756","357"
"BZN|DK1","01.01.2022 08:00 - 01.01.2022 09:00 (CET/CEST)","281","n/e","n/e","148","266","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1","96","445","278"
"BZN|DK1","01.01.2022 09:00 - 01.01.2022 10:00 (CET/CEST)","335","n/e","n/e","158","382","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","9","95","157","174"
"BZN|DK1","01.01.2022 10:00 - 01.01.2022 11:00 (CET/CEST)","317","n/e","n/e","155","414","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","32","96","196","107"
"BZN|DK1","01.01.2022 11:00 - 01.01.2022 12:00 (CET/CEST)","204","n/e","n/e","153","407","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","51","95","212","126"
"BZN|DK1","01.01.2022 12:00 - 01.01.2022 13:00 (CET/CEST)","236","n/e","n/e","150","565","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","46","95","364","236"
"BZN|DK1","01.01.2022 13:00 - 01.01.2022 14:00 (CET/CEST)","191","n/e","n/e","151","576","13","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","28","95","461","345"
"BZN|DK1","01.01.2022 14:00 - 01.01.2022 15:00 (CET/CEST)","288","n/e","n/e","152","577","13","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","12","94","600","450"
"BZN|DK1","01.01.2022 15:00 - 01.01.2022 16:00 (CET/CEST)","331","n/e","n/e","179","605","13","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","2","96","806","698"
"BZN|DK1","01.01.2022 16:00 - 01.01.2022 17:00 (CET/CEST)","347","n/e","n/e","289","667","13","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","95","881","1195"
"BZN|DK1","01.01.2022 17:00 - 01.01.2022 18:00 (CET/CEST)","363","n/e","n/e","320","827","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","95","918","1615"
"BZN|DK1","01.01.2022 18:00 - 01.01.2022 19:00 (CET/CEST)","357","n/e","n/e","321","874","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","95","1108","1818"
"BZN|DK1","01.01.2022 19:00 - 01.01.2022 20:00 (CET/CEST)","343","n/e","n/e","301","811","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","96","1169","1859"
"BZN|DK1","01.01.2022 20:00 - 01.01.2022 21:00 (CET/CEST)","310","n/e","n/e","268","702","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","92","1164","1983"
"BZN|DK1","01.01.2022 21:00 - 01.01.2022 22:00 (CET/CEST)","177","n/e","n/e","231","579","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","91","1173","2042"
"BZN|DK1","01.01.2022 22:00 - 01.01.2022 23:00 (CET/CEST)","152","n/e","n/e","227","472","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","91","1122","1976"
"BZN|DK1","01.01.2022 23:00 - 02.01.2022 00:00 (CET/CEST)","150","n/e","n/e","144","332","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","90","1137","1905"
"BZN|DK1","02.01.2022 00:00 - 02.01.2022 01:00 (CET/CEST)","149","n/e","n/e","126","307","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","91","1038","1488"
"BZN|DK1","02.01.2022 01:00 - 02.01.2022 02:00 (CET/CEST)","161","n/e","n/e","122","273","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","90","917","1446"
"BZN|DK1","02.01.2022 02:00 - 02.01.2022 03:00 (CET/CEST)","166","n/e","n/e","130","238","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","89","942","1350"
"BZN|DK1","02.01.2022 03:00 - 02.01.2022 04:00 (CET/CEST)","193","n/e","n/e","119","242","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","90","925","1195"
"BZN|DK1","02.01.2022 04:00 - 02.01.2022 05:00 (CET/CEST)","215","n/e","n/e","125","251","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","90","912","1202"
"BZN|DK1","02.01.2022 05:00 - 02.01.2022 06:00 (CET/CEST)","155","n/e","n/e","131","239","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","89","950","1283"
"BZN|DK1","02.01.2022 06:00 - 02.01.2022 07:00 (CET/CEST)","190","n/e","n/e","131","242","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","89","847","1295"
"BZN|DK1","02.01.2022 07:00 - 02.01.2022 08:00 (CET/CEST)","163","n/e","n/e","131","240","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","89","820","1255"
"BZN|DK1","02.01.2022 08:00 - 02.01.2022 09:00 (CET/CEST)","238","n/e","n/e","144","273","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","91","687","1170"
"BZN|DK1","02.01.2022 09:00 - 02.01.2022 10:00 (CET/CEST)","255","n/e","n/e","154","284","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","3","91","634","1040"
"BZN|DK1","02.01.2022 10:00 - 02.01.2022 11:00 (CET/CEST)","311","n/e","n/e","153","315","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","12","91","465","949"
"BZN|DK1","02.01.2022 11:00 - 02.01.2022 12:00 (CET/CEST)","346","n/e","n/e","152","327","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","19","91","345","721"
"BZN|DK1","02.01.2022 12:00 - 02.01.2022 13:00 (CET/CEST)","345","n/e","n/e","148","326","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","23","91","249","569"
"BZN|DK1","02.01.2022 13:00 - 02.01.2022 14:00 (CET/CEST)","342","n/e","n/e","138","348","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","21","90","204","511"
"BZN|DK1","02.01.2022 14:00 - 02.01.2022 15:00 (CET/CEST)","264","n/e","n/e","135","433","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","11","90","352","495"
"BZN|DK1","02.01.2022 15:00 - 02.01.2022 16:00 (CET/CEST)","286","n/e","n/e","137","516","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","2","90","546","491"
"BZN|DK1","02.01.2022 16:00 - 02.01.2022 17:00 (CET/CEST)","348","n/e","n/e","148","475","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","90","645","641"
"BZN|DK1","02.01.2022 17:00 - 02.01.2022 18:00 (CET/CEST)","371","n/e","n/e","182","601","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","91","650","918"
"BZN|DK1","02.01.2022 18:00 - 02.01.2022 19:00 (CET/CEST)","331","n/e","n/e","159","406","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1","90","839","1211"
