"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO4","07.06.2023 13:00 - 07.06.2023 14:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","259","2848","n/e","n/e","n/e","10","n/e","n/e","n/e","356"
"BZN|NO4","07.06.2023 14:00 - 07.06.2023 15:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","262","2796","n/e","n/e","n/e","9","n/e","n/e","n/e","308"
"BZN|NO4","07.06.2023 15:00 - 07.06.2023 16:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","265","2847","n/e","n/e","n/e","19","n/e","n/e","n/e","312"
"BZN|NO4","07.06.2023 16:00 - 07.06.2023 17:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","270","2881","n/e","n/e","n/e","14","n/e","n/e","n/e","287"
"BZN|NO4","07.06.2023 17:00 - 07.06.2023 18:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","267","2834","n/e","n/e","n/e","17","n/e","n/e","n/e","279"
"BZN|NO4","07.06.2023 18:00 - 07.06.2023 19:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","267","2839","n/e","n/e","n/e","17","n/e","n/e","n/e","276"
"BZN|NO4","07.06.2023 19:00 - 07.06.2023 20:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","267","2839","n/e","n/e","n/e","18","n/e","n/e","n/e","304"
"BZN|NO4","07.06.2023 20:00 - 07.06.2023 21:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","267","2855","n/e","n/e","n/e","17","n/e","n/e","n/e","341"
"BZN|NO4","07.06.2023 21:00 - 07.06.2023 22:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","266","2870","n/e","n/e","n/e","13","n/e","n/e","n/e","331"
"BZN|NO4","07.06.2023 22:00 - 07.06.2023 23:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","265","2645","n/e","n/e","n/e","12","n/e","n/e","n/e","348"
