"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IE(SEM)","01.01.2020 00:00 - 01.01.2020 00:30 (CET/CEST)","n/e","n/e","n/e","996","47","289","n/e","199","n/e","13","0","167","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","655"
"BZN|IE(SEM)","01.01.2020 00:30 - 01.01.2020 01:00 (CET/CEST)","n/e","n/e","n/e","1033","47","366","n/e","198","n/e","14","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","642"
"BZN|IE(SEM)","01.01.2020 01:00 - 01.01.2020 01:30 (CET/CEST)","n/e","n/e","n/e","1028","0","444","n/e","198","n/e","14","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","586"
"BZN|IE(SEM)","01.01.2020 01:30 - 01.01.2020 02:00 (CET/CEST)","n/e","n/e","n/e","1030","0","476","n/e","198","n/e","0","74","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","564"
"BZN|IE(SEM)","01.01.2020 02:00 - 01.01.2020 02:30 (CET/CEST)","n/e","n/e","n/e","961","0","479","n/e","198","n/e","0","74","150","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","580"
"BZN|IE(SEM)","01.01.2020 02:30 - 01.01.2020 03:00 (CET/CEST)","n/e","n/e","n/e","798","0","472","n/e","197","n/e","0","74","149","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","624"
"BZN|IE(SEM)","01.01.2020 03:00 - 01.01.2020 03:30 (CET/CEST)","n/e","n/e","n/e","796","0","476","n/e","217","n/e","0","149","150","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","676"
"BZN|IE(SEM)","01.01.2020 03:30 - 01.01.2020 04:00 (CET/CEST)","n/e","n/e","n/e","786","0","457","n/e","233","n/e","0","226","148","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","739"
"BZN|IE(SEM)","01.01.2020 04:00 - 01.01.2020 04:30 (CET/CEST)","n/e","n/e","n/e","785","0","346","n/e","242","n/e","0","224","149","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","741"
"BZN|IE(SEM)","01.01.2020 04:30 - 01.01.2020 05:00 (CET/CEST)","n/e","n/e","n/e","810","0","237","n/e","244","n/e","0","222","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","781"
"BZN|IE(SEM)","01.01.2020 05:00 - 01.01.2020 05:30 (CET/CEST)","n/e","n/e","n/e","752","0","218","n/e","247","n/e","0","222","150","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","837"
"BZN|IE(SEM)","01.01.2020 05:30 - 01.01.2020 06:00 (CET/CEST)","n/e","n/e","n/e","747","0","217","n/e","244","n/e","0","222","149","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","870"
"BZN|IE(SEM)","01.01.2020 06:00 - 01.01.2020 06:30 (CET/CEST)","n/e","n/e","n/e","638","0","226","n/e","267","n/e","0","220","150","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","840"
"BZN|IE(SEM)","01.01.2020 06:30 - 01.01.2020 07:00 (CET/CEST)","n/e","n/e","n/e","711","0","217","n/e","259","n/e","0","219","149","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","830"
"BZN|IE(SEM)","01.01.2020 07:00 - 01.01.2020 07:30 (CET/CEST)","n/e","n/e","n/e","736","0","232","n/e","246","n/e","0","217","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","829"
"BZN|IE(SEM)","01.01.2020 07:30 - 01.01.2020 08:00 (CET/CEST)","n/e","n/e","n/e","731","0","355","n/e","246","n/e","0","216","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","761"
"BZN|IE(SEM)","01.01.2020 08:00 - 01.01.2020 08:30 (CET/CEST)","n/e","n/e","n/e","693","0","323","n/e","243","n/e","0","143","147","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","807"
"BZN|IE(SEM)","01.01.2020 08:30 - 01.01.2020 09:00 (CET/CEST)","n/e","n/e","n/e","704","0","331","n/e","244","n/e","0","72","149","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","822"
