"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|LT","01.01.2022 00:00 - 01.01.2022 01:00 (CET/CEST)","54","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","0","0","24","n/e","n/e","n/e","14","n/e","0","19","n/e","221"
"BZN|LT","01.01.2022 01:00 - 01.01.2022 02:00 (CET/CEST)","54","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","0","0","24","n/e","n/e","n/e","14","n/e","0","19","n/e","247"
"BZN|LT","01.01.2022 02:00 - 01.01.2022 03:00 (CET/CEST)","54","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","35","0","24","n/e","n/e","n/e","14","n/e","0","19","n/e","263"
"BZN|LT","01.01.2022 03:00 - 01.01.2022 04:00 (CET/CEST)","54","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","0","201","24","n/e","n/e","n/e","14","n/e","0","19","n/e","251"
"BZN|LT","01.01.2022 04:00 - 01.01.2022 05:00 (CET/CEST)","54","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","0","223","24","n/e","n/e","n/e","14","n/e","0","19","n/e","265"
"BZN|LT","01.01.2022 05:00 - 01.01.2022 06:00 (CET/CEST)","55","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","0","216","24","n/e","n/e","n/e","14","n/e","0","19","n/e","268"
"BZN|LT","01.01.2022 06:00 - 01.01.2022 07:00 (CET/CEST)","55","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","0","0","24","n/e","n/e","n/e","13","n/e","0","19","n/e","317"
"BZN|LT","01.01.2022 07:00 - 01.01.2022 08:00 (CET/CEST)","55","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","110","133","24","n/e","n/e","n/e","13","n/e","1","18","n/e","344"
"BZN|LT","01.01.2022 08:00 - 01.01.2022 09:00 (CET/CEST)","55","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","115","141","24","n/e","n/e","n/e","13","n/e","3","18","n/e","343"
"BZN|LT","01.01.2022 09:00 - 01.01.2022 10:00 (CET/CEST)","55","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","45","54","24","n/e","n/e","n/e","13","n/e","5","18","n/e","334"
"BZN|LT","01.01.2022 10:00 - 01.01.2022 11:00 (CET/CEST)","55","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","0","0","24","n/e","n/e","n/e","13","n/e","5","18","n/e","288"
"BZN|LT","01.01.2022 11:00 - 01.01.2022 12:00 (CET/CEST)","55","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","1","0","24","n/e","n/e","n/e","13","n/e","4","18","n/e","283"
"BZN|LT","01.01.2022 12:00 - 01.01.2022 13:00 (CET/CEST)","56","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","162","0","24","n/e","n/e","n/e","13","n/e","3","18","n/e","231"
"BZN|LT","01.01.2022 13:00 - 01.01.2022 14:00 (CET/CEST)","56","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","192","0","24","n/e","n/e","n/e","13","n/e","1","18","n/e","190"
"BZN|LT","01.01.2022 14:00 - 01.01.2022 15:00 (CET/CEST)","56","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","192","0","24","n/e","n/e","n/e","13","n/e","0","18","n/e","184"
"BZN|LT","01.01.2022 15:00 - 01.01.2022 16:00 (CET/CEST)","56","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","238","0","24","n/e","n/e","n/e","13","n/e","0","18","n/e","126"
"BZN|LT","01.01.2022 16:00 - 01.01.2022 17:00 (CET/CEST)","57","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","423","0","24","n/e","n/e","n/e","13","n/e","0","18","n/e","94"
"BZN|LT","01.01.2022 17:00 - 01.01.2022 18:00 (CET/CEST)","56","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","402","0","24","n/e","n/e","n/e","13","n/e","0","18","n/e","73"
"BZN|LT","01.01.2022 18:00 - 01.01.2022 19:00 (CET/CEST)","56","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","382","0","24","n/e","n/e","n/e","13","n/e","0","18","n/e","45"
"BZN|LT","01.01.2022 19:00 - 01.01.2022 20:00 (CET/CEST)","57","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","408","0","24","n/e","n/e","n/e","13","n/e","0","18","n/e","20"
"BZN|LT","01.01.2022 20:00 - 01.01.2022 21:00 (CET/CEST)","57","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","305","0","24","n/e","n/e","n/e","13","n/e","0","18","n/e","9"
"BZN|LT","01.01.2022 21:00 - 01.01.2022 22:00 (CET/CEST)","56","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","332","0","24","n/e","n/e","n/e","13","n/e","0","18","n/e","6"
"BZN|LT","01.01.2022 22:00 - 01.01.2022 23:00 (CET/CEST)","56","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","147","0","24","n/e","n/e","n/e","13","n/e","0","18","n/e","10"
"BZN|LT","01.01.2022 23:00 - 02.01.2022 00:00 (CET/CEST)","57","n/e","n/e","37","n/e","n/e","n/e","n/e","n/e","51","0","24","n/e","n/e","n/e","13","n/e","0","18","n/e","17"
"BZN|LT","02.01.2022 00:00 - 02.01.2022 01:00 (CET/CEST)","57","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","0","0","24","n/e","n/e","n/e","13","n/e","0","19","n/e","35"
"BZN|LT","02.01.2022 01:00 - 02.01.2022 02:00 (CET/CEST)","57","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","0","224","24","n/e","n/e","n/e","13","n/e","0","19","n/e","54"
"BZN|LT","02.01.2022 02:00 - 02.01.2022 03:00 (CET/CEST)","57","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","0","440","24","n/e","n/e","n/e","13","n/e","0","19","n/e","97"
"BZN|LT","02.01.2022 03:00 - 02.01.2022 04:00 (CET/CEST)","57","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","0","566","24","n/e","n/e","n/e","13","n/e","0","19","n/e","129"
"BZN|LT","02.01.2022 04:00 - 02.01.2022 05:00 (CET/CEST)","57","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","0","655","24","n/e","n/e","n/e","13","n/e","0","19","n/e","171"
"BZN|LT","02.01.2022 05:00 - 02.01.2022 06:00 (CET/CEST)","57","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","0","652","24","n/e","n/e","n/e","13","n/e","0","19","n/e","252"
"BZN|LT","02.01.2022 06:00 - 02.01.2022 07:00 (CET/CEST)","57","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","0","613","24","n/e","n/e","n/e","13","n/e","0","19","n/e","335"
"BZN|LT","02.01.2022 07:00 - 02.01.2022 08:00 (CET/CEST)","57","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","0","110","24","n/e","n/e","n/e","13","n/e","1","18","n/e","335"
"BZN|LT","02.01.2022 08:00 - 02.01.2022 09:00 (CET/CEST)","57","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","117","0","24","n/e","n/e","n/e","13","n/e","2","18","n/e","285"
"BZN|LT","02.01.2022 09:00 - 02.01.2022 10:00 (CET/CEST)","56","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","85","0","24","n/e","n/e","n/e","13","n/e","3","18","n/e","248"
"BZN|LT","02.01.2022 10:00 - 02.01.2022 11:00 (CET/CEST)","57","n/e","n/e","36","n/e","n/e","n/e","n/e","n/e","110","0","24","n/e","n/e","n/e","13","n/e","4","18","n/e","220"
