"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|LT","01.01.2021 00:00 - 01.01.2021 01:00 (CET/CEST)","55","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","41","0","24","n/e","n/e","n/e","12","n/e","0","19","n/e","2"
"BZN|LT","01.01.2021 01:00 - 01.01.2021 02:00 (CET/CEST)","54","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","24","n/e","n/e","n/e","12","n/e","0","19","n/e","2"
"BZN|LT","01.01.2021 02:00 - 01.01.2021 03:00 (CET/CEST)","54","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","24","n/e","n/e","n/e","12","n/e","0","19","n/e","2"
"BZN|LT","01.01.2021 03:00 - 01.01.2021 04:00 (CET/CEST)","54","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","24","n/e","n/e","n/e","12","n/e","0","19","n/e","0"
"BZN|LT","01.01.2021 04:00 - 01.01.2021 05:00 (CET/CEST)","55","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","49","0","24","n/e","n/e","n/e","12","n/e","0","19","n/e","0"
"BZN|LT","01.01.2021 05:00 - 01.01.2021 06:00 (CET/CEST)","54","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","67","0","24","n/e","n/e","n/e","12","n/e","0","19","n/e","0"
"BZN|LT","01.01.2021 06:00 - 01.01.2021 07:00 (CET/CEST)","54","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","35","n/e","n/e","n/e","12","n/e","0","19","n/e","0"
"BZN|LT","01.01.2021 07:00 - 01.01.2021 08:00 (CET/CEST)","54","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","82","0","24","n/e","n/e","n/e","12","n/e","0","19","n/e","0"
"BZN|LT","01.01.2021 08:00 - 01.01.2021 09:00 (CET/CEST)","54","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","2","0","37","n/e","n/e","n/e","12","n/e","1","19","n/e","0"
"BZN|LT","01.01.2021 09:00 - 01.01.2021 10:00 (CET/CEST)","54","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","24","n/e","n/e","n/e","12","n/e","2","19","n/e","0"
