"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO4","01.01.2018 00:00 - 01.01.2018 01:00 (CET/CEST)","n/e","n/e","n/e","191","n/e","n/e","n/e","n/e","n/e","n/e","n/e","30","1891","n/e","n/e","0","n/e","n/e","n/e","n/e","111"
"BZN|NO4","01.01.2018 01:00 - 01.01.2018 02:00 (CET/CEST)","n/e","n/e","n/e","192","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","1909","n/e","n/e","0","n/e","n/e","n/e","n/e","124"
"BZN|NO4","01.01.2018 02:00 - 01.01.2018 03:00 (CET/CEST)","n/e","n/e","n/e","191","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","1839","n/e","n/e","0","n/e","n/e","n/e","n/e","127"
"BZN|NO4","01.01.2018 03:00 - 01.01.2018 04:00 (CET/CEST)","n/e","n/e","n/e","191","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","1678","n/e","n/e","0","n/e","n/e","n/e","n/e","113"
"BZN|NO4","01.01.2018 04:00 - 01.01.2018 05:00 (CET/CEST)","n/e","n/e","n/e","191","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","1712","n/e","n/e","0","n/e","n/e","n/e","n/e","128"
"BZN|NO4","01.01.2018 05:00 - 01.01.2018 06:00 (CET/CEST)","n/e","n/e","n/e","192","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","1716","n/e","n/e","0","n/e","n/e","n/e","n/e","128"
"BZN|NO4","01.01.2018 06:00 - 01.01.2018 07:00 (CET/CEST)","n/e","n/e","n/e","191","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","1695","n/e","n/e","0","n/e","n/e","n/e","n/e","134"
"BZN|NO4","01.01.2018 07:00 - 01.01.2018 08:00 (CET/CEST)","n/e","n/e","n/e","191","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","1750","n/e","n/e","0","n/e","n/e","n/e","n/e","153"
"BZN|NO4","01.01.2018 08:00 - 01.01.2018 09:00 (CET/CEST)","n/e","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","1674","n/e","n/e","0","n/e","n/e","n/e","n/e","153"
"BZN|NO4","01.01.2018 09:00 - 01.01.2018 10:00 (CET/CEST)","n/e","n/e","n/e","192","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","1713","n/e","n/e","0","n/e","n/e","n/e","n/e","155"
