MTU,BE,BG,CH,CZ,DK,EE,ES,FI,FR,HU,IE,IT,LT,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK
2023-01-21 20:00:00,95.01277221824276,269.85457448122025,21.15031213329213,315.12001644819367,360.3146254290136,146.00720467764802,91.01346948526016,200.24501850423408,41.71505717756501,135.5229017173191,,111.89050020820088,305.9384436398133,62.23399006736636,166.6042561079244,232.97952737316223,299.29072314976366,17.021169994537857,558.9516790925081,90.92371940219589,204.15758668106128,269.13862128765527,15.483762159817855,117.61473798474736,116.64740361204368
2023-01-21 21:00:00,102.20338883738508,267.91869298509107,22.514112068882294,313.495386129669,373.14318295151446,152.75892504632415,90.71438028466449,199.8371451784027,43.37828147923968,135.19951410501702,,124.35673959911072,307.5450986027328,64.92909093961755,175.1894775062879,235.87500364248,300.46727731067847,17.08184941385046,557.1803647844223,93.29383725603188,207.10195157035676,272.4333744094363,16.42903553315133,132.4679198080361,116.91260417499277
2023-01-21 22:00:00,95.04070196242036,272.6067978539788,22.116693989401305,312.2147644656496,351.5286742276017,159.5994155093598,103.90916096998966,201.39951630337637,42.84132841975865,135.74858750813942,,139.20471623759107,309.999340614722,64.08188487659925,174.8735356612035,232.6285770200459,310.3451128633679,17.115060231706536,558.0512962712562,119.17529325206192,208.6981221284001,275.1149775776159,16.677122377307928,127.72148403691742,120.99489311794773
2023-01-21 23:00:00,103.80835925098312,278.5934517292128,23.80673484712108,325.5322530766498,347.6268986552507,179.66139446297726,142.7506510189884,205.05419223210816,42.51140389281366,134.9812978932669,,150.66825108202343,568.2855859487854,63.24056390973628,195.71095779201696,255.82725308700176,319.2417153462438,16.994536461925996,557.4160722795567,214.30872021236613,198.99607460971225,269.7067449291992,16.69184800965787,127.80049718575384,121.03862196369812
2023-01-22 00:00:00,99.41634436310936,277.03363750926826,24.15273446184288,340.8394089858598,362.49506656218864,150.49535815157364,155.7228808431314,199.18564532109684,42.61718014344477,134.26514576623256,,163.70689412235927,789.339635288893,60.413339446551234,212.3860180981167,277.69712068369626,320.23291161285647,16.64703403058373,552.4408047372818,277.19222825359185,184.9178270981836,268.21221885530554,16.25747908035172,151.4396072943459,155.16850007668614
2023-01-22 01:00:00,100.35716920376883,272.0483578201846,24.828293142713715,364.71953457125846,375.3818532195715,134.6349721662245,173.22492918912337,201.62092049430396,47.95503170860914,134.95678591130297,,160.64346974403216,831.498621853815,61.1917099679491,217.2698123390149,313.1239816232772,334.4239831957744,16.534820670333417,548.2231958401928,376.0678366351196,181.3969849236065,268.5028134870369,16.142800866518023,152.13101915016568,244.58590302040935
2023-01-22 02:00:00,118.24512785269242,270.5754951325192,25.30494369929893,377.18681192925663,375.5355174753268,142.69647083202116,201.09486307564424,203.2128783153177,52.40066856212947,137.11513570428193,,167.580922596197,870.4553532841671,63.37569808271097,239.80508301187376,347.1191910499139,337.90036289408886,16.57639514100656,545.6944268195264,403.2731337862232,178.8084114155621,269.934627818975,16.38569382215728,153.28053750077115,246.3327589637128
2023-01-22 03:00:00,170.16441885115157,268.34226588272776,25.93781754614522,370.8172729110206,395.324929439183,165.09925158068427,217.18204792016783,205.71320604643063,65.27671598797411,145.2147400710324,,191.1048189672753,925.3542744633072,58.313385726827285,239.273626109751,358.37280071813285,337.4051460036643,16.710190554282953,540.8413950685105,428.6062376470306,174.44616663753987,276.30694917934886,16.355962416935185,151.42339052488268,245.8723803302976
2023-01-22 04:00:00,173.72213985446936,269.7676233418693,26.069695054130907,372.76521892188185,391.32014628892864,138.91605154634462,218.76948319191456,211.354983862884,79.96429667052601,148.24049866129585,,188.2893384278544,937.0441448017012,56.87550351895264,240.3185645900029,360.6942680776014,342.371099643769,16.70464621367694,537.6272989348842,425.6159073857368,173.05151115190756,282.70194231620565,16.169992855848275,151.34541417081476,246.69960085641236
2023-01-22 05:00:00,167.52186037488087,269.33566453644465,25.765799103316496,355.66290421584523,395.9974523439562,130.22256274509695,219.2490040295586,208.86011228180803,82.22868722832831,147.00913448187308,,181.34510350090704,918.5275440727396,57.80103021791791,234.57119858341375,369.4138980263158,343.4443743165774,16.55704167678245,531.6683668028771,424.2431486948509,176.34008785754867,282.16789452714295,16.136904050236417,150.90546539107112,245.1914498866753
2023-01-22 06:00:00,165.4990371408501,266.0609625040759,26.07255969980205,337.94559081024136,397.918926561891,130.45307925080357,213.1442458620498,209.99298128290965,81.87169381586773,145.8175658944167,,183.43871464460344,882.5352871613716,55.00342390784269,206.0024112180533,370.5922638436482,341.8701389175725,16.367486415561675,525.4036254260626,421.6625945214632,181.70779655486623,279.51651958455426,15.538707813282413,144.1931116388927,127.28459967227876
2023-01-22 07:00:00,128.67140027719603,267.3359635096956,25.144161664051214,336.3691193102359,397.9671857841632,136.666145506078,213.02720976636263,207.12296755305744,76.2732571827216,147.83320020916426,,155.00938734088314,827.6449508901118,52.79654860315608,168.72435391096172,324.2428671328671,345.54139159053324,16.496007794931014,526.3826637167768,383.6710585159897,194.5437021788036,274.47262500721314,15.224987144863018,140.80165208225884,126.269399587569
2023-01-22 08:00:00,134.0974928744236,265.7364522263757,24.82915996839857,316.10721081021285,393.8310097094436,130.91579454209796,206.07921828802867,201.2680743036184,54.76353493459669,160.71870002106706,,158.32767379493544,415.4839406561925,51.8237985260431,166.263679317462,285.1570361445783,336.9389914885263,16.721987731260576,520.4059093032811,365.82900116422667,201.16135424981104,269.1000677956514,15.419236643096298,140.94568034714416,118.2845704148514
2023-01-22 09:00:00,111.3320589898343,267.2887616528843,23.92228238007236,318.8014376786185,386.31861160749474,140.11275638632856,228.14204907015505,192.8658429825476,58.207150709564914,183.2654049885274,,160.7354834924512,429.9597644860903,51.00191755192755,170.92854764268796,259.06067777777776,323.5520885605765,16.681057795217693,503.736726041258,393.2967426108071,200.0344751963565,259.20363786787084,16.217217271863795,116.70952799202328,120.49778157969662
2023-01-22 10:00:00,117.54315448026342,278.4016826692854,24.521702749742698,316.6525826158009,389.0600649364601,143.82048376648387,306.2962935198871,194.99847960467596,70.14601344440109,214.04209425655384,,155.99830858837524,459.2788890872075,51.12085624814112,169.0150183097047,241.90853838065195,319.5630558145249,16.65639132743939,508.35306879662,439.9741234390856,205.43126004757292,255.43908874706756,16.801165744955554,116.95627925409438,119.33516892864245
2023-01-22 11:00:00,127.4194418109676,286.4871034130967,25.018600125909717,309.7924662283689,396.3236155878855,148.8907513717573,330.69384854813615,196.91401635126095,78.18324710687064,236.8430111758095,,159.7160884777078,464.6128950848704,50.16385974736993,164.44421582246073,244.25585743801653,315.4804757284867,16.397747987976704,511.30783244945457,536.2787367494255,208.02833421129884,251.5516738304842,16.916399301592524,128.86539751614328,121.35394574443852
2023-01-22 12:00:00,121.76762436381097,287.29727579206127,24.01825092543592,310.9954443240745,403.596360112784,151.27575038381195,334.4832527345033,199.1183602530297,79.38195453630837,234.98788007789005,,170.70203743026983,481.7426883403264,47.978492505203455,161.65660539610076,247.51800616649533,316.1680983571724,16.63035527269686,518.0245863871029,591.7384494646238,212.8930170489386,257.98118307966587,17.41040167377903,150.1288438587948,130.02229486710146
2023-01-22 13:00:00,108.46980385816002,284.0001886755569,22.66828669700016,311.1548349367752,404.8115667058795,146.23753826924596,327.978195580768,199.54611746511716,80.31185060629937,218.55862887545103,,203.1889633189261,437.971764944856,47.41307583085232,158.39759714814016,251.02321509068088,313.1399709343852,17.426347891448046,519.358309518036,556.6417726719347,212.7986574493911,261.84854042637164,18.535249497280518,146.39826641901598,132.84529499798776
2023-01-22 14:00:00,111.26109092397024,274.1458769290434,22.628280900322,317.73895723530524,409.00288650395584,137.75900409432387,325.1367904513033,199.2531399644449,75.07813383960449,191.80672080998215,,192.35848157744329,403.84906495046175,48.195356596693664,156.65458608352503,258.7810286788392,306.0917217489068,17.768058053378418,519.7005745300904,588.2569360826457,211.29833511310264,265.9952077667218,20.10341792707864,145.19889982453466,128.67384829656217
2023-01-22 15:00:00,101.70167630093516,282.43693539147006,22.35219119081346,318.3728395025044,405.32141452093055,132.9610078473169,322.2260204975155,198.9451147596401,65.32999826978494,164.69194708727156,,166.23779624959585,380.9257096904155,48.02871264500079,153.80601422535324,255.52871351589607,302.1528915084904,17.642556585159287,517.1278700493643,616.745265644129,207.2335988489048,267.2963442736531,21.20307640648204,157.94435952789885,127.13858027991196
2023-01-22 16:00:00,92.737163803944,268.31568921510313,21.257721901083038,316.9850362443049,400.02611282709273,132.5114651617323,305.8097677234185,200.502517705911,51.61485209534188,144.35491146705192,,138.76892860484855,326.013527519826,47.22432648994109,162.08753460291976,246.54716244824425,298.2975928310807,17.829268254121462,511.10717948809423,574.6389019342405,211.5943895702368,264.3771315493669,21.97661240877893,165.27693634850797,120.58621402090084
2023-01-22 17:00:00,91.21929744432109,257.9857699406363,18.56872550708221,313.8539090988368,401.6601378704789,128.07557109877038,233.22023856481283,200.6483613715206,42.71206508524038,143.42914899751375,,118.5175285452928,227.8873807331217,51.12299183773297,167.05405620239222,236.96202335737792,299.1837682585615,17.86746102589672,506.2246919139197,275.8107445768776,210.74917170512788,260.59713468716274,22.55833002416919,171.58315499841552,106.38386842058988
2023-01-22 18:00:00,89.61516115208059,260.4690589067184,18.08060865662575,313.3148240371243,397.72185024894,127.0986555844093,124.50879779876988,201.0615562853476,41.024790618763305,141.50202285425075,,103.4143563161496,290.4513908149599,53.815636256127725,166.38023965007596,243.2181743606637,300.49002019687936,18.19822122061977,497.3114480222974,111.00988763597452,210.81665719101505,261.59858842580024,23.402633585763976,161.6693173669735,105.4336291937266
2023-01-22 19:00:00,94.58278360497629,266.544345688574,17.94110434974111,311.15515592576367,396.6184340908737,125.99025358220106,93.12466697950154,204.33990571082407,39.472220533443945,142.72505179499962,,104.70718718855252,290.2424963958892,46.629935466592734,167.54707660064673,238.1427937307136,301.5659806991334,18.44725917746266,493.821494921428,90.40742645453928,208.2275533092823,259.30100312622346,24.3509410254893,162.53784300104553,105.8099737735994
2023-01-22 20:00:00,93.75135132061958,271.8204603128655,18.704512695485523,311.5333037266045,403.206758037569,129.04332511420955,88.27377711482912,204.87892908318344,40.11894859806291,141.13822750076082,,118.22757466262698,289.56107518929605,46.52044191707075,166.65037377264522,238.67142289606213,298.25933984817897,18.465943957256496,491.094059399866,90.42590531387928,202.9992972137996,262.7247510617255,24.765631199063705,162.32765669676536,113.72463474118418
2023-01-22 21:00:00,84.66396736240303,276.796356036346,21.094599379259893,315.1101478596037,400.5085104037237,131.63471544170244,94.3168623553991,205.89040473837383,41.16121390995068,142.04042163812397,,133.9754508162174,321.23217280548585,48.92175544863217,168.59056528214583,235.4846623672073,290.6787414423366,18.507696541311933,504.0119194014611,89.76750583704684,194.8222374063521,265.5918225427153,25.25482528010104,157.1624853896645,115.4466085140491
2023-01-22 22:00:00,85.30536207262881,284.8093317951603,21.243039634211183,319.0716185319585,403.22598681283193,146.78853733372625,105.41956445037448,209.56469705701264,41.33621865879781,145.68682907654343,,149.03061224428274,344.7733810459063,52.72068218389816,169.73493499151408,249.94663288940544,282.1482913193297,18.65262824127975,501.78719051051536,109.10754490273376,188.15385135976413,270.6531975441529,25.82976755337488,143.01954377374182,120.59529023478792
2023-01-22 23:00:00,104.03089474919044,270.16883222469244,22.78993701215933,320.0662911498559,395.08064416389817,169.54160082711394,120.79868039427254,212.8501429464259,45.53136775840701,149.0475982309042,,183.1496629607012,401.5863624864929,46.88841210698105,169.76499842643267,252.02908530518025,266.6936679133497,18.723158884341604,503.8420837373303,213.1751163174032,179.58966414297257,267.8927031399188,26.04760083156769,146.36818186550914,120.83683920271956
2023-01-23 00:00:00,114.13322005404294,267.4622236543613,24.94402084111941,327.2651410103164,386.6171841665531,150.43456652951198,149.59927096198035,218.5379348848028,48.61770502574458,147.70311484365325,,269.80731325428354,226.67261354722532,50.206684373286784,199.69708575056356,324.82525397631514,246.7589906627447,18.605605545851763,503.84142238125247,217.7730892910569,177.94218384556743,260.3963870042306,25.26242313523923,154.0051792763338,118.71300247891791
2023-01-23 01:00:00,146.41944558689562,268.6573254979699,26.392823755801903,340.62247364396484,392.0621979798024,150.5805626465387,178.42133084823934,218.63353491483068,59.84846363539238,145.07982554136902,,293.189150570215,311.1694679874309,50.0943670534198,209.19639061122973,350.9849457558503,242.03918594922243,19.066626040709373,504.80963628756,288.6402005267785,179.7168266724825,265.9906491836257,24.528528283751484,154.98015115254816,119.46952637783372
2023-01-23 02:00:00,174.7399980177169,265.676899707577,26.24478701161005,362.6147553882772,395.20045628498656,163.85035559533804,196.9052760953932,219.17887481235144,64.85643207205808,138.4569484072522,,308.9150614821565,401.11802732892016,49.6969093346931,229.1186917169732,350.84491392590814,240.0707001560502,18.95813300338812,498.68525250131216,326.0658729432539,182.4120562881785,284.4160628543742,23.961236907288335,154.76616619141845,213.62751379482253
2023-01-23 03:00:00,176.92890668912514,267.0526741972943,26.11619650227692,359.7632732997204,406.11822087806354,164.60034040654165,198.1487089650623,219.77586005924456,76.59936631880292,138.0831961865189,,321.79136360729456,396.8142531535696,51.75299802238812,237.76260566577065,349.2719202034755,236.7670217139404,18.637958783009324,498.0284792322592,347.12961959590285,178.16695357372765,295.9501363320218,23.09392928916272,153.81497404831825,214.41775341943364
2023-01-23 04:00:00,174.511053600465,268.70831708595256,27.19556430076123,356.2379880160232,407.984297268634,151.97780487211153,197.25365451648125,218.3894110957052,83.35860511079096,131.3722102791768,,320.42885680371273,397.637172611274,52.41235027328736,243.31072097809383,353.60471726481853,238.3596947025129,18.256688141857666,499.0622506239326,338.7937812717444,172.648124881862,294.0926363042291,21.795608159009834,153.85850924052235,212.84064546053284
2023-01-23 05:00:00,164.09391062644315,269.1544781503769,23.09823075705164,325.8635451071711,403.3015369661682,125.5545792205525,194.58732705892496,214.78578698124895,71.2054066741226,126.54611796287256,,293.7077577921058,369.3920212815531,53.30231547437752,232.6307598118684,352.90904088179934,239.17671878235225,18.206345356770928,499.8160427201922,289.2881157495689,171.76406115569864,285.8540484273586,19.388056418542924,149.3973297260476,120.82988831506538
2023-01-23 06:00:00,84.26683244388309,288.31437642898175,19.93437360618712,291.7073322651019,398.33781749534046,123.20480069468542,178.39306731658291,209.34241328967084,40.68238586976869,120.92986599989716,,188.98264536095127,237.71685733978268,49.38147879326776,171.03907379679848,293.5397272645279,242.67081938936352,17.957165889801896,498.1584237248686,274.72044274611056,159.69579644247708,280.5425933180896,17.584854013908007,148.97186162891373,119.07158314348608
2023-01-23 07:00:00,80.11650085149532,284.0763721900035,17.919858913350208,291.6760674559143,392.2058855124061,120.63856702614314,127.87679369398258,205.2364791462224,38.52173565946812,122.93283825043052,,102.18978670425348,98.6384527925842,45.34443186878679,168.78628878826197,251.48377386232167,246.39412333460223,18.13966691785713,502.8433715510298,116.62902133470288,151.84637401589114,281.04704913712334,16.712087638391854,138.89916846091046,116.30047410236186
2023-01-23 08:00:00,78.95588096843625,287.9813039903399,17.30783803992054,284.9834513751781,370.5000413746932,119.1914906158867,89.25575552046234,205.96004495791064,41.20806726117319,147.29345578496603,,98.81808125374404,89.38335993864806,42.33451733627637,171.4644400542957,231.81121884765076,246.5914455197565,18.221654998979115,494.3293958018344,104.9349770135112,158.43946998270533,283.5330458075448,16.14071410422678,150.89124118317952,109.41126356196224
2023-01-23 09:00:00,80.37946626366619,289.68524045204265,17.05719424860747,286.4914213320538,378.8574700129477,125.26630332868744,124.34428010841084,207.9403098747404,47.00440044452792,183.59213297319903,,95.56285442625337,93.83657927166546,42.22074205390244,176.8129210292976,215.390987384318,244.19750916121305,18.07092433222881,491.7529296059759,117.04625889485416,164.37495089542713,289.17934475392946,15.611531367839827,156.87880412617844,116.72535618461976
2023-01-23 10:00:00,89.57769566514663,294.6281282855576,17.126993339355526,289.8985694198607,404.0116902329155,129.12196142905375,220.6369874333417,207.5946287233901,56.58708109405134,212.81294357164933,,102.4780250714843,99.417538365618,44.17917144760495,185.3874345227246,212.0669678915044,244.428251043044,17.97237221860069,493.755211264103,188.7765974661415,162.33484273201026,298.30896136222776,15.779513050864248,157.8949190136552,134.10411460701178
2023-01-23 11:00:00,98.14378574611126,294.17657379277915,17.200486781459897,301.7780757120421,417.98651009226006,130.03083876328927,277.7041066069305,207.32462208056887,63.13817008695992,223.4648631904923,,107.47505462230932,102.50817784392244,45.23804448289053,183.82197979855133,207.7053079859208,244.31253267389576,17.879777909782405,497.4836803545716,299.9358584215849,165.59499138863217,296.003312081287,15.952893098471383,160.55354475907237,143.67198308718122
2023-01-23 12:00:00,105.87253399076916,292.75949943129933,17.255417440915696,308.6258583858158,405.6895918526727,129.31988995247974,289.3353915893145,206.7825674203885,65.91813766232279,226.96298818753107,,109.12958224726268,105.59930528018658,44.4384499723451,175.97429091632807,203.294458817786,242.77907996445649,17.703866229122493,499.6482073750158,363.54521456339467,168.33646431438618,295.5518810705375,16.56387533695966,172.30045804944396,147.2886190255479
2023-01-23 13:00:00,111.04699064378232,290.26068794399725,17.3299269819148,307.07204250458966,391.5462023879485,125.80584986598024,285.9459371279808,206.50664548856307,66.5683160654764,217.64653082160444,,112.5011113815181,110.87707221355085,47.50454848085002,168.21083249510144,212.70914698709132,239.905491487148,17.29668721794748,495.0436977454899,390.8691667567047,171.7630840015319,303.1510248519879,16.992494633806082,189.14308666008776,142.86607359275408
2023-01-23 14:00:00,105.26794019299057,285.48120457763684,17.527606768411466,306.00295973053784,410.0760849790102,122.98996898979546,287.26903579277706,207.7351841904444,62.25527538183127,172.9655833535592,,123.37511284576148,99.13647568171208,49.106333037077945,164.75012534705348,207.72966705593635,242.11997572400173,18.059845109664632,502.56682753657145,400.4508274902499,164.44243806029488,299.81823745273186,16.957954900046545,190.6927384840479,134.64093913798288
2023-01-23 15:00:00,98.09645559235838,279.8925589532533,17.428316379187784,303.68032798906734,404.12883080554,122.70502116678692,285.4408151822831,206.30226203619372,54.43977249229578,124.55870661981685,,112.96024103703236,88.8980186109312,49.39863505855276,160.78954270060805,206.9009890268661,244.29286212719785,18.152849079655933,503.85542176706,398.6865702451194,159.77725384776863,297.72238787893394,17.90198053367987,181.8189511192572,121.91024831007184
2023-01-23 16:00:00,87.2995276307921,274.6088168075895,17.384781403560726,295.86708119438384,405.8652641189792,123.16179630495144,264.7878337580839,203.5045275225268,46.493599664454806,109.34386414973882,,103.23613672936742,74.23694739153596,50.786581202080335,162.11055486274543,200.73545467438043,238.8457138399122,17.81762280238498,501.8606887527991,374.9971548357488,153.34688780954895,295.789419693237,18.58365920487997,163.7889169651102,114.7228997150677
2023-01-23 17:00:00,82.48983928301647,270.7121713345178,17.220768618759216,289.46968898520663,396.75044432369634,125.9436224215557,200.38547351442205,206.88256861752507,42.04281413986921,107.75217561140792,,95.23542162175212,71.59704753320266,52.3060398681744,154.5955647784086,192.45590793770776,239.90567806515224,17.905192903418595,500.6665001502501,158.1232168058691,155.30750949538682,296.0231426615796,19.42199321351211,153.8142804054915,101.23275248130474
2023-01-23 18:00:00,82.05579606544532,270.44244698386444,17.15108435519057,293.09107645525665,383.2480505541285,130.0615193568802,124.4151864353637,206.7806615235268,41.17742517574862,106.80734468995044,,96.7403498468194,67.74658113383357,51.79880090850708,151.52619945262848,188.87716905893,244.1323993822547,17.39328296747051,500.44916838128427,94.0339933213347,157.7131140718121,297.3112749304036,20.529921164043987,154.34295535530973,100.4050579605592
2023-01-23 19:00:00,84.04885392832267,271.5576507247575,17.668788358430085,300.0023999333924,373.8932734227897,132.08523558100242,83.25471603186772,209.0281183655605,40.22351933712358,106.50400758133362,,100.4478834091401,72.60418854299223,52.90150223778596,153.81722822948026,186.59562936515115,238.8212114635914,17.326692570492156,500.1802013612692,94.22948909942626,155.3593567629119,298.03563459646995,21.575619432062723,163.22858398775364,103.8996288167488
2023-01-23 20:00:00,84.02461542687232,273.4781578169219,18.90032902636663,301.0640256850223,372.35100816590193,151.4471243288882,80.70450388889117,212.1359271246662,42.65671478066742,103.92915334045496,,106.61968426801025,132.99261782314272,53.01583459845413,152.84632237188077,190.32974377207364,237.05955146145175,17.783588024315282,500.69164121042223,98.4885022158006,151.0227385243421,298.80650382820204,22.470483951935236,156.08805289848405,114.36369638143566
2023-01-23 21:00:00,83.94727488940508,284.12928599410594,21.593288421967628,301.3445228529912,362.6154723108798,153.0171912030732,79.43551401889401,211.4122728881684,44.99600131742817,104.40284617237477,,117.59021590287936,273.7965908137181,61.059622602992256,160.25223087214093,193.6143796772754,233.79585565093737,18.03451075409788,500.3729806890577,101.25283602048576,147.9148287145616,302.0312318324383,23.45620444638536,128.44057554581195,115.2151776886738
2023-01-23 22:00:00,93.47191116409672,273.7877934622177,22.737901662899223,300.31526417342684,358.2203142101228,168.59553838578356,81.05473253364917,213.88218893370583,45.49188471364964,109.65394733508074,,128.27290395568684,281.4900458548918,68.99266709921099,164.04371838609944,175.17152857317313,228.6480649348268,17.95799830738134,496.8786167628188,112.26129066055172,147.38419534123116,304.3552715103775,24.90552212978296,112.96915629020036,116.50020139552775
2023-01-23 23:00:00,107.45358035189405,271.26811338795727,24.29339438674491,309.94320956363777,352.41341545140097,204.2623766405645,85.86210798251788,215.69532561460804,54.13887836994813,111.89323841205004,,138.68071965269672,632.1599342407844,60.6541769930747,162.02463192189336,198.21473686666923,224.2574836957488,18.319684998791946,499.5013437277792,145.51599432566528,153.5805664193217,294.55913776197485,26.5898708835036,113.0904766822418,119.34246667942912
2023-01-24 00:00:00,96.62205645887173,278.1772418878068,25.50668075379167,344.02819271347965,345.88628095904465,203.54087671529928,119.5588286558018,214.87069587494943,69.60189260268244,114.05673140206484,,163.93819842723468,878.4471777164549,63.30725518754248,160.43020846202094,221.36466533204177,215.10135914077443,19.30371817522161,498.80103803942,219.88812009953617,153.7665844090972,296.8445210427179,27.522589276030637,116.98573608974108,214.8662549837016
2023-01-24 01:00:00,130.23624501373,279.8972288288029,25.94897652913323,380.2919064431546,339.52714748544537,214.49399562757716,145.89534247438337,216.14647661959208,85.5214141503096,114.52184844342122,,210.67194979916164,873.6592816669546,65.25734604453518,159.33455248701213,261.3922943064966,222.8475291892784,18.73099611208665,499.796359679969,254.8960349755476,153.5691511184069,295.73494925327805,27.72011826835468,120.55943665799582,246.43610430813365
2023-01-24 02:00:00,163.113158783724,274.45063367665267,26.783760448190066,381.65396938809465,336.8669116920678,213.59112069605692,169.61777866985022,216.82281941145231,90.67693865960088,114.65057605770464,,215.5761213537772,876.2982702968394,71.40833481942332,159.10586239323194,304.55162882117384,226.74092786915895,18.15793367548776,498.95345997246017,293.2920631947533,152.87371902258803,300.1688121270984,27.73010018772052,120.62507538962429,246.19163279753005
2023-01-24 03:00:00,164.3981534412733,272.3678023484878,26.6109100741346,380.2519393865071,337.6561201871865,218.84559595076263,182.25179717190284,217.16576772694904,93.50555045329985,114.19113841342684,,237.59808720111215,860.3765245260512,73.68007692805347,161.11545607990726,331.1480730046131,223.8836617710968,17.6803563007712,498.16133382462687,321.2608227187683,151.83440585754747,308.99522081973686,27.3511051316974,119.43223376840665,244.8091267777784
2023-01-24 04:00:00,165.43230835149973,279.02570951042503,26.50075796026877,376.6825612849095,331.6341853104066,207.9572288112697,183.6352719047316,216.3276792465175,95.47449033972188,112.8745551606462,,162.83145188406695,811.6641953268257,81.008693057523,160.7741362471616,324.7707233468051,222.981634005442,17.43471015222755,493.857139692288,310.9096844012198,154.98043712271974,307.12341432421834,26.654918478289076,119.98566149305458,245.08344922079465
2023-01-24 05:00:00,139.11388851259866,287.3597920293004,25.71509460463162,326.50502167721777,331.3161786894165,183.97658623559144,173.77181778802918,213.8036511137041,77.13210872890593,112.84908735304116,,150.97412773738313,292.7408989282055,83.52469599812083,159.13386712081282,320.44057562857387,223.50233852573876,16.88940413818114,490.97185003312256,250.32199120699616,155.75663315074755,303.93728953927285,25.046416847106222,127.55698438526822,187.8584966581116
2023-01-24 06:00:00,92.06993787127196,284.6224751416191,21.552374339637385,307.51649321794247,322.5333065261896,184.73923804097788,153.2087322445002,209.6260598978937,48.08801965196362,107.23880270288828,,128.32278569209092,271.3626402556394,59.7683653102466,158.1981352707891,243.5261905123148,228.5534112141366,16.76643257755276,496.48579369357424,208.18173591763565,158.3673993973495,301.323642708401,22.51694275768884,144.73699312366253,128.90432994214882
2023-01-24 07:00:00,89.5498729821365,285.0051206901115,18.43574578062786,308.2086036909189,315.92154090911004,166.63978780578526,100.68475852956465,206.0247224257053,43.34544479148243,109.38470559851068,,103.82410167706364,147.3386220913063,67.8862605305011,152.50404363869416,199.59507504264795,241.68242570116428,16.630731877452735,499.8812063747456,113.4503812615543,157.58508989864973,299.59887528952464,21.28356330902404,164.03569414532936,112.14031277619058
2023-01-24 08:00:00,83.87535192898929,283.97622081420093,17.4056320417097,307.7055968777202,311.9062159984602,167.2318582310146,74.70230304738762,202.98997849274215,45.61702023184829,134.9516388064114,,99.88383212721229,142.58190631125296,56.90253551284951,152.83365122240014,190.74579887853096,242.60649500287008,16.596565919270326,493.4792498792971,87.90709710241738,162.62510712242246,289.2726405299586,20.893518755925715,157.5883293262406,108.77598194809164
2023-01-24 09:00:00,82.17260923894372,288.3804722943153,17.286882885750355,306.0634550295524,323.2094739923205,165.9578130225834,99.67632835529416,199.6696138389225,51.87146970820616,171.3928822745795,,111.62332903775254,153.34924581789403,56.15711472354284,151.11905836050067,181.2620948180816,241.0213502666618,16.423920299617432,493.5381046043336,110.98647781951408,171.72647787262426,283.152551776718,19.977367268850585,158.78489236973917,121.04964033275893
2023-01-24 10:00:00,89.65969227876268,295.0915671338996,17.627994448078624,313.37558950348154,336.9762497787105,166.95093737327414,163.21755987600687,199.6747114959209,63.21760666693691,200.2038678962453,,127.12616877413204,173.07989758650652,50.59435175416104,149.03740361892395,180.48485530546623,246.27134545030293,16.50169646534961,499.3920630419525,168.58802787876587,175.7105983771101,290.2577572657165,18.904125593262105,166.07284771993932,134.69912841048776
2023-01-24 11:00:00,94.64425696375116,299.7918479512845,17.914402372848205,312.61719502342686,348.6053304719497,167.6480986527218,206.44420322932865,198.3212050821154,71.61241788656325,219.3106778127256,,136.80476044792388,256.480834489744,51.24712786483986,148.8194857916103,179.29051851851852,248.76923658808215,16.265126840500727,499.3318358505655,211.0972877445788,174.4329614071142,290.5532210313555,18.037841342950504,167.01963562777476,149.72046165265266
2023-01-24 12:00:00,98.28702714055288,299.06860023284173,18.62971126194949,312.9558716453633,342.1044844798845,162.0062064428673,229.09048540145983,196.69664099868496,77.77177799329175,216.68236431438683,,150.12626274575328,378.1190326151833,50.65933350572384,151.39243801652893,182.2989274447949,247.25165242156052,16.210920548153535,501.40798712098535,233.8617435387192,175.46451301950216,292.2373786556236,16.904487600483584,173.331084196705,154.63507512179032
2023-01-24 13:00:00,99.08069650439936,297.7840676513862,19.44180677708756,307.3184053875822,348.5350213077266,158.649389733861,232.50218778807292,195.35930564742276,79.88050361762542,201.3503153015628,,163.94398812447784,323.33033463094387,52.93337361674903,149.92679452054793,186.163729903537,246.84336370232657,15.859995171578296,501.8480149830428,239.29164655581465,175.28767120829468,300.2196699636927,16.18772225120611,175.63468046924805,148.1810273499725
2023-01-24 14:00:00,95.36919633020828,294.6162094057584,18.678600199263965,305.56489010967965,331.99688515391483,151.84026844929215,229.5613822924822,190.9438695939572,73.17074529160138,182.42874190211825,,150.03284234972156,267.0775251423245,52.54308919969171,149.0654172366621,183.04559485530547,244.44534789741624,15.86356055678405,505.5748345987916,231.5733634701758,167.21054232223048,302.46864112744333,15.89763317850504,173.4704767937623,139.21911392840715
